,Column1,Value1,Value2,Value3,Value4,Value5
1148, 1883693,"27,440,462", BOK FINANCIAL CORPORATION," TULSA, OK ", , 
1149, 2277860," 300,293,699", CAPITAL ONE FINANCIAL CORPORAT,"MCLEAN, VA ", , 
1150, 1843080,"10,520,715", CATHAY GENERAL BANCORP,"LOS ANGELES, CA ", , 
1151, 1094314,"10,577,894", CENTRAL BANCOMPANY,"JEFFERSON CITY, MO", Moved from Peer 2 , 
1152, 1026632," 133,324,000"," CHARLES SCHWAB CORPORATION, TH","SAN FRANCISCO, CA ", , 
1153, 1036967,"44,563,888", CIT GROUP INC.,"LIVINGSTON, NJ ", , 
1154, 1027518,"27,433,754", CITY NATIONAL CORPORATION," LOS ANGELES, CA ", , 
1155, 1199844,"64,975,279", COMERICA INCORPORATED," DALLAS, TX ", , 
1156, 1049341,"22,240,695"," COMMERCE BANCSHARES, INC."," KANSAS CITY, MO ", , 
1157, 1102367,"22,560,339"," CULLEN/FROST BANKERS, INC.","SAN ANTONIO, TX ", , 
1158, 1032473,"75,523,000", DEUTSCHE BANK TRUST CORPORATIO,"NEW YORK, NY ", , 
1159, 3846375,"76,139,250", DISCOVER FINANCIAL SERVICES," RIVERWOODS, IL ", , 
1160, 3412583,"44,966,314", E*TRADE FINANCIAL CORPORATION," NEW YORK, NY ", , 
1161, 2734233,"23,102,005"," EAST WEST BANCORP, INC."," PASADENA, CA ", , 
1162, 3838857,"18,306,488", EVERBANK FINANCIAL CORP," JACKSONVILLE, FL ", , 
1163, 3005332,"11,997,990", F.N.B. CORPORATION,"HERMITAGE, PA ", , 
1164, 1070345," 121,381,537", FIFTH THIRD BANCORP," CINCINNATI, OH ", , 
1165, 2744894,"13,005,877", FIRST BANCORP," SAN JUAN, PR ", , 
1166, 1075612,"21,351,012"," FIRST CITIZENS BANCSHARES, INC","RALEIGH, NC ", , 
1167, 1094640,"25,167,457", FIRST HORIZON NATIONAL CORPORA,"MEMPHIS, TN ", , 
1168, 1020902,"15,890,934"," FIRST NATIONAL OF NEBRASKA, IN","OMAHA, NE ", , 
1169, 2648693,"36,889,787"," FIRST NIAGARA FINANCIAL GROUP,","BUFFALO, NY ", , 
1170, 1060627,"13,078,898", FIRSTBANK HOLDING COMPANY," LAKEWOOD, CO ", , 
1171, 1070804,"15,273,159", FIRSTMERIT CORPORATION,"AKRON, OH ", , 
1172, 3852022,"13,094,150"," FLAGSTAR BANCORP, INC.","TROY, MI ", , 
1173, 1117129,"16,659,671", FULTON FINANCIAL CORPORATION,"LANCASTER, PA ", , 
1174, 1631915," 537,952,605", GENERAL ELECTRIC CAPITAL CORPO,"NORWALK, CT ", , 
1175, 1086533,"19,092,456", HANCOCK HOLDING COMPANY," GULFPORT, MS ", , 
1176, 3842957,"10,298,569"," HAWAIIAN ELECTRIC INDUSTRIES,"," HONOLULU, HI ", , 
1177, 3232316," 305,349,633", HSBC NORTH AMERICA HOLDINGS IN,"NEW YORK, NY ", , 
1178, 2367556,"40,283,892"," HUDSON CITY BANCORP, INC."," PARAMUS, NJ ", , 
1179, 1068191,"56,054,966", HUNTINGTON BANCSHARES INCORPOR,"COLUMBUS, OH ", , 
1180, 2291914,"12,951,199", IBERIABANK CORPORATION,"LAFAYETTE, LA ", , 
1181, 3923614,"25,416,957", IMB HOLDCO LLC,"PASADENA, CA ", , 
1182, ID_RSSD,Assets($000), BHC Name, Location,and Other Notes , 
1183, 1104231,"11,520,172", INTERNATIONAL BANCSHARES CORPO,"LAREDO, TX ", , 
1184, 2477754,"12,890,433"," INVESTORS BANCORP, MHC","SHORT HILLS, NJ ", , 
1185, 3843075,"29,028,299", JOHN DEERE CAPITAL CORPORATION,"RENO, NV ", , 
1186, 1068025,"89,441,210", KEYCORP," CLEVELAND, OH ", , 
1187, 1037003,"82,811,957", M&T BANK CORPORATION,"BUFFALO, NY ", , 
1188, 2568278,"10,441,287", MIDLAND FINANCIAL CO.," OKLAHOMA CITY, OK",Moved from Peer 2 , 
1189, 2132932,"44,511,718"," NEW YORK COMMUNITY BANCORP, IN","WESTBURY, NY ", , 
1190, 1199611,"93,156,775", NORTHERN TRUST CORPORATION,"CHICAGO, IL ", , 
1191, 3650152,"30,577,101"," PEOPLE'S UNITED FINANCIAL, INC","BRIDGEPORT, CT ", , 
1192, 1069778," 300,945,933"," PNC FINANCIAL SERVICES GROUP,"," PITTSBURGH, PA ", , 
1193, 1129382,"36,943,000"," POPULAR, INC."," SAN JUAN, PR ", , 
1194, 3853449," 200,762,850"," PRINCIPAL FINANCIAL GROUP, INC","DES MOINES, IA ", , 
1195, 1839319,"13,372,230"," PRIVATEBANCORP, INC.","CHICAGO, IL ", , 
1196, 1109599,"15,085,425"," PROSPERITY BANCSHARES, INC."," HOUSTON, TX ", , 
1197, 3815157,"22,735,145"," RAYMOND JAMES FINANCIAL, INC."," SAINT PETERSBURG, FL ", , 
1198, 1132449," 126,322,821"," RBS CITIZENS FINANCIAL GROUP,"," PROVIDENCE, RI ", , 
1199, 3242838," 119,717,632", REGIONS FINANCIAL CORPORATION," BIRMINGHAM, AL ", , 
1200, 3981856,"82,733,574"," SANTANDER HOLDINGS USA, INC.","BOSTON, MA ", , 
1201, 1111435," 217,852,811", STATE STREET CORPORATION,"BOSTON, MA ", , 
1202, 1131787," 172,527,629"," SUNTRUST BANKS, INC.","ATLANTA, GA ", , 
1203, 1117156,"17,967,174"," SUSQUEHANNA BANCSHARES, INC.","LITITZ, PA ", , 
1204, 1031449,"22,802,242", SVB FINANCIAL GROUP," SANTA CLARA, CA ", , 
1205, 1078846,"26,212,879", SYNOVUS FINANCIAL CORP.," COLUMBUS, GA ", , 
1206, 2389941,"18,540,469", TCF FINANCIAL CORPORATION," WAYZATA, MN ", , 
1207, 1249196," 222,716,131", TD BANK US HOLDING COMPANY,"PORTLAND, ME ", , 
1208, 2706735,"10,020,871"," TEXAS CAPITAL BANCSHARES, INC.","DALLAS, TX ", , 
1209, 3828036,"11,121,723", THIRD FEDERAL SAVINGS AND LOAN,"CLEVELAND, OH ", , 
1210, 1079562,"11,850,515", TRUSTMARK CORPORATION," JACKSON, MS",Moved from Peer 2 , 
1211, 1119794," 355,447,000", U.S. BANCORP,"MINNEAPOLIS, MN ", , 
1212, 1049828,"15,705,470", UMB FINANCIAL CORPORATION 10,"KANSAS CITY, MO ", , 
1213, 2747644,"11,500,124", UMPQUA HOLDINGS CORPORATION," PORTLAND, OR ", , 
1214, 1378434,"96,959,643", UNIONBANCAL CORPORATION," SAN FRANCISCO, CA ", , 
1215, 1447376," 119,886,059", UNITED SERVICES AUTOMOBILE ASS,"SAN ANTONIO, TX ", , 
1216, 2307280,"48,620,956"," UTRECHT-AMERICA HOLDINGS, INC.","NEW YORK, NY ", , 
1217, 1048773,"16,028,703", VALLEY NATIONAL BANCORP," WAYNE, NJ ", , 
1218, 3065617,"13,115,833"," WASHINGTON FEDERAL, INC.","SEATTLE, WA ", , 
1219, 1145476,"20,116,020", WEBSTER FINANCIAL CORPORATION," WATERBURY, CT ", , 
1220, 2260406,"17,074,247", WINTRUST FINANCIAL CORPORATION,"ROSEMONT, IL ", , 
1221, 1027004,"54,110,564", ZIONS BANCORPORATION,"SALT LAKE CITY, UT ", , 
