,Column1,Value1,Value2,Value3,Value4,Value5
1148, 1883693,"25,561,731", BOK FINANCIAL CORPORATION," TULSA, OK ", , 
1149, 2277860," 296,698,168", CAPITAL ONE FINANCIAL CORPORAT,"MCLEAN, VA ", , 
1150, 1843080,"10,661,183", CATHAY GENERAL BANCORP,"LOS ANGELES, CA ", , 
1151, 1094314,"10,248,812", CENTRAL BANCOMPANY,"JEFFERSON CITY, MO ", , 
1152, 1026632," 111,816,000"," CHARLES SCHWAB CORPORATION, TH","SAN FRANCISCO, CA ", , 
1153, 1036967,"42,796,446", CIT GROUP INC.,"LIVINGSTON, NJ ", , 
1154, 1027518,"24,801,973", CITY NATIONAL CORPORATION," LOS ANGELES, CA ", , 
1155, 1199844,"62,756,597", COMERICA INCORPORATED," DALLAS, TX ", , 
1156, 1049341,"20,765,287"," COMMERCE BANCSHARES, INC."," KANSAS CITY, MO ", , 
1157, 1102367,"20,937,978"," CULLEN/FROST BANKERS, INC.","SAN ANTONIO, TX ", , 
1158, 1032473,"64,994,000", DEUTSCHE BANK TRUST CORPORATIO,"NEW YORK, NY ", , 
1159, 3846375,"73,255,567", DISCOVER FINANCIAL SERVICES," RIVERWOODS, IL ", , 
1160, 3412583,"49,155,830", E*TRADE FINANCIAL CORPORATION," NEW YORK, NY ", , 
1161, 2734233,"21,525,820"," EAST WEST BANCORP, INC."," PASADENA, CA ", , 
1162, 3838857,"15,040,821", EVERBANK FINANCIAL CORP.,"JACKSONVILLE, FL ", , 
1163, 3005332,"11,750,739", F.N.B. CORPORATION,"HERMITAGE, PA ", , 
1164, 1070345," 117,542,579", FIFTH THIRD BANCORP," CINCINNATI, OH ", , 
1165, 2744894,"12,913,650", FIRST BANCORP," SAN JUAN, PR ", , 
1166, 1075612,"21,240,990"," FIRST CITIZENS BANCSHARES, INC","RALEIGH, NC ", , 
1167, 1094640,"25,493,925", FIRST HORIZON NATIONAL CORPORA,"MEMPHIS, TN ", , 
1168, 1020902,"15,199,948"," FIRST NATIONAL OF NEBRASKA, IN","OMAHA, NE ", , 
1169, 2648693,"35,123,415"," FIRST NIAGARA FINANCIAL GROUP,","BUFFALO, NY ", , 
1170, 1060627,"12,079,007", FIRSTBANK HOLDING COMPANY," LAKEWOOD, CO ", , 
1171, 1070804,"14,622,613", FIRSTMERIT CORPORATION,"AKRON, OH ", , 
1172, 3852022,"14,368,446"," FLAGSTAR BANCORP, INC.","TROY, MI ", , 
1173, 1117129,"16,320,210", FULTON FINANCIAL CORPORATION,"LANCASTER, PA ", , 
1174, 1086533,"18,789,536", HANCOCK HOLDING COMPANY," GULFPORT, MS ", , 
1175, 3232316," 317,482,381", HSBC NORTH AMERICA HOLDINGS IN,"NEW YORK, NY ", , 
1176, 2367556,"42,961,040"," HUDSON CITY BANCORP, INC."," PARAMUS, NJ ", , 
1177, 1068191,"56,622,959", HUNTINGTON BANCSHARES INCORPOR,"COLUMBUS, OH ", , 
1178, 2291914,"12,121,118", IBERIABANK CORPORATION,"LAFAYETTE, LA ", , 
1179, 3923614,"24,959,052", IMB HOLDCO LLC,"PASADENA, CA ", , 
1180, 1104231,"11,555,996", INTERNATIONAL BANCSHARES CORPO,"LAREDO, TX ", , 
1181, 2477754,"11,523,129"," INVESTORS BANCORP, MHC","SHORT HILLS, NJ ", , 
1182, ID_RSSD,Assets($000), BHC Name, Location,and Other Notes , 
1183, 1068025,"86,741,424", KEYCORP," CLEVELAND, OH ", , 
1184, 1037003,"80,807,578", M&T BANK CORPORATION,"BUFFALO, NY ", , 
1185, 2132932,"43,501,094"," NEW YORK COMMUNITY BANCORP, IN","WESTBURY, NY ", , 
1186, 3212091,"10,424,183", NEW YORK PRIVATE BANK & TRUST," NEW YORK, NY ", , 
1187, 1199611,"94,455,895", NORTHERN TRUST CORPORATION,"CHICAGO, IL ", , 
1188, 3650152,"28,134,752"," PEOPLE'S UNITED FINANCIAL, INC","BRIDGEPORT, CT ", , 
1189, 1069778," 299,712,018"," PNC FINANCIAL SERVICES GROUP,"," PITTSBURGH, PA ", , 
1190, 1129382,"36,612,000"," POPULAR, INC."," SAN JUAN, PR ", , 
1191, 3853449," 152,050,658"," PRINCIPAL FINANCIAL GROUP, INC","DES MOINES, IA ", , 
1192, 1839319,"12,942,176"," PRIVATEBANCORP, INC.","CHICAGO, IL ", , 
1193, 1109599,"10,740,022"," PROSPERITY BANCSHARES, INC."," HOUSTON, TX ", , 
1194, 3815157,"21,171,219"," RAYMOND JAMES FINANCIAL, INC."," SAINT PETERSBURG, FL ", , 
1195, 1132449," 129,313,757"," RBS CITIZENS FINANCIAL GROUP,"," PROVIDENCE, RI ", , 
1196, 3242838," 122,344,664", REGIONS FINANCIAL CORPORATION," BIRMINGHAM, AL ", , 
1197, 3981856,"82,943,616"," SANTANDER HOLDINGS USA, INC.","BOSTON, MA ", , 
1198, 3242735,"21,304,898"," SCOTTRADE FINANCIAL SERVICES,"," TOWN AND COUNTRY, MO ", , 
1199, 1111435," 200,368,976", STATE STREET CORPORATION,"BOSTON, MA ", , 
1200, 1131787," 178,307,292"," SUNTRUST BANKS, INC.","ATLANTA, GA ", , 
1201, 1117156,"18,040,009"," SUSQUEHANNA BANCSHARES, INC.","LITITZ, PA ", , 
1202, 1031449,"21,291,214", SVB FINANCIAL GROUP," SANTA CLARA, CA ", , 
1203, 1078846,"26,294,110", SYNOVUS FINANCIAL CORP.," COLUMBUS, GA ", , 
1204, 2389941,"17,911,314", TCF FINANCIAL CORPORATION," WAYZATA, MN ", , 
1205, 1249196," 207,333,395", TD BANK US HOLDING COMPANY,"PORTLAND, ME ", , 
1206, 3828036,"11,494,962", THIRD FEDERAL SAVINGS AND LOAN,"CLEVELAND, OH ", , 
1207, 1119794," 353,136,000", U.S. BANCORP,"MINNEAPOLIS, MN ", , 
1208, 1049828,"13,182,662", UMB FINANCIAL CORPORATION 10,"KANSAS CITY, MO ", , 
1209, 2747644,"11,527,108", UMPQUA HOLDINGS CORPORATION," PORTLAND, OR ", , 
1210, 1378434,"87,939,869", UNIONBANCAL CORPORATION," SAN FRANCISCO, CA ", , 
1211, 1447376," 110,562,587", UNITED SERVICES AUTOMOBILE ASS,"SAN ANTONIO, TX ", , 
1212, 2307280,"46,125,000"," UTRECHT-AMERICA HOLDINGS, INC.","NEW YORK, NY ", , 
1213, 1048773,"16,018,244", VALLEY NATIONAL BANCORP," WAYNE, NJ ", , 
1214, 3065617,"13,465,349"," WASHINGTON FEDERAL, INC.","SEATTLE, WA ", , 
1215, 1145476,"19,435,735", WEBSTER FINANCIAL CORPORATION," WATERBURY, CT ", , 
1216, 2260406,"16,576,282", WINTRUST FINANCIAL CORPORATION,"LAKE FOREST, IL ", , 
1217, 1027004,"53,418,819", ZIONS BANCORPORATION,"SALT LAKE CITY, UT ", , 
