,Column1,Value1,Value2,Value3,Value4,Value5
1149, 1843080,"11,599,466", CATHAY GENERAL BANCORP,"LOS ANGELES, CA ", , 
1150, 1094314,"10,967,840"," CENTRAL BANCOMPANY, INC"," JEFFERSON CITY, MO ", , 
1151, 1036967,"46,480,980", CIT GROUP INC.,"LIVINGSTON, NJ ", , 
1152, 1132449," 131,520,691"," CITIZENS FINANCIAL GROUP, INC.","PROVIDENCE, RI ", , 
1153, 1027518,"32,015,600", CITY NATIONAL CORPORATION," LOS ANGELES, CA ", , 
1154, 1199844,"68,949,210", COMERICA INCORPORATED," DALLAS, TX ", , 
1155, 1049341,"22,710,961"," COMMERCE BANCSHARES, INC."," KANSAS CITY, MO ", , 
1156, 1102367,"27,411,142"," CULLEN/FROST BANKERS, INC.","SAN ANTONIO, TX ", , 
1157, 1032473,"60,635,000", DEUTSCHE BANK TRUST CORPORATIO,"NEW YORK, NY ", , 
1158, 3846375,"80,596,481", DISCOVER FINANCIAL SERVICES," RIVERWOODS, IL ", , 
1159, 3412583,"45,818,844", E*TRADE FINANCIAL CORPORATION," NEW YORK, NY ", , 
1160, 2734233,"28,481,156"," EAST WEST BANCORP, INC."," PASADENA, CA ", , 
1161, 3838857,"20,510,343", EVERBANK FINANCIAL CORP," JACKSONVILLE, FL ", , 
1162, 3005332,"15,757,045", F.N.B. CORPORATION,"PITTSBURGH, PA ", , 
1163, 1070345," 134,187,722", FIFTH THIRD BANCORP," CINCINNATI, OH ", , 
1164, 2744894,"12,643,280", FIRST BANCORP," SAN JUAN, PR ", , 
1165, 1075612,"21,942,491"," FIRST CITIZENS BANCSHARES, INC","RALEIGH, NC ", , 
1166, 1094640,"23,987,518", FIRST HORIZON NATIONAL CORPORA,"MEMPHIS, TN ", , 
1167, 1020902,"17,082,710"," FIRST NATIONAL OF NEBRASKA, IN","OMAHA, NE ", , 
1168, 2648693,"37,971,091"," FIRST NIAGARA FINANCIAL GROUP,","BUFFALO, NY ", , 
1169, 1060627,"14,052,107", FIRSTBANK HOLDING COMPANY," LAKEWOOD, CO ", , 
1170, 1070804,"24,610,114", FIRSTMERIT CORPORATION,"AKRON, OH ", , 
1171, 1117129,"17,209,511", FULTON FINANCIAL CORPORATION,"LANCASTER, PA ", , 
1172, 2380443," 868,995,000"," GOLDMAN SACHS GROUP, INC., THE","NEW YORK, NY ", , 
1173, 1086533,"19,996,647", HANCOCK HOLDING COMPANY," GULFPORT, MS ", , 
1174, 3842957,"10,670,471"," HAWAIIAN ELECTRIC INDUSTRIES,"," HONOLULU, HI ", , 
1175, 3232316," 280,272,469", HSBC NORTH AMERICA HOLDINGS IN,"NEW YORK, NY ", , 
1176, 2367556,"37,161,125"," HUDSON CITY BANCORP, INC."," PARAMUS, NJ ", , 
1177, 1068191,"64,330,629", HUNTINGTON BANCSHARES INCORPOR,"COLUMBUS, OH ", , 
1178, 2291914,"15,516,609", IBERIABANK CORPORATION,"LAFAYETTE, LA ", , 
1179, 3923614,"22,011,643", IMB HOLDCO LLC,"PASADENA, CA ", , 
1180, 1104231,"12,079,187", INTERNATIONAL BANCSHARES CORPO,"LAREDO, TX ", , 
1181, 2477754,"17,781,789"," INVESTORS BANCORP, INC."," SHORT HILLS, NJ ", , 
1182, ID_RSSD,Assets($000), BHC Name, Location,and Other Notes , 
1183, 3843075,"35,316,750", JOHN DEERE CAPITAL CORPORATION,"RENO, NV ", , 
1184, 1068025,"89,884,477", KEYCORP," CLEVELAND, OH ", , 
1185, 1037003,"97,230,366", M&T BANK CORPORATION,"BUFFALO, NY ", , 
1186, 1090987,"14,506,043"," MB FINANCIAL, INC.","CHICAGO, IL",Moved from Peer 2 , 
1187, 1378434," 110,882,044", MUFG AMERICAS HOLDINGS CORPORA,"NEW YORK, NY", Name change from UNIONBANCAL CORPORATION , 
1188, 2132932,"48,679,772"," NEW YORK COMMUNITY BANCORP, IN","WESTBURY, NY ", , 
1189, 1199611," 111,153,721", NORTHERN TRUST CORPORATION,"CHICAGO, IL ", , 
1190, 1098303,"11,179,846", OLD NATIONAL BANCORP,"EVANSVILLE, IN ", , 
1191, 2875332,"15,939,057", PACWEST BANCORP," LOS ANGELES, CA ", , 
1192, 3650152,"34,764,455"," PEOPLE'S UNITED FINANCIAL, INC","BRIDGEPORT, CT ", , 
1193, 1069778," 334,602,342"," PNC FINANCIAL SERVICES GROUP,"," PITTSBURGH, PA ", , 
1194, 1129382,"34,099,000"," POPULAR, INC."," SAN JUAN, PR ", , 
1195, 1839319,"15,190,468"," PRIVATEBANCORP, INC.","CHICAGO, IL ", , 
1196, 1109599,"21,125,064"," PROSPERITY BANCSHARES, INC."," HOUSTON, TX ", , 
1197, 3815157,"23,325,652"," RAYMOND JAMES FINANCIAL, INC."," SAINT PETERSBURG, FL ", , 
1198, 3242838," 119,301,813", REGIONS FINANCIAL CORPORATION," BIRMINGHAM, AL ", , 
1199, 3981856," 113,538,172"," SANTANDER HOLDINGS USA, INC.","BOSTON, MA ", , 
1200, 1111435," 274,815,393", STATE STREET CORPORATION,"BOSTON, MA ", , 
1201, 1131787," 186,860,815"," SUNTRUST BANKS, INC.","ATLANTA, GA ", , 
1202, 1117156,"18,583,327"," SUSQUEHANNA BANCSHARES, INC.","LITITZ, PA ", , 
1203, 1031449,"36,044,135", SVB FINANCIAL GROUP," SANTA CLARA, CA ", , 
1204, 1078846,"26,519,110", SYNOVUS FINANCIAL CORP.," COLUMBUS, GA ", , 
1205, 2389941,"19,052,948", TCF FINANCIAL CORPORATION," WAYZATA, MN ", , 
1206, 1249196," 242,225,156", TD BANK US HOLDING COMPANY,"CHERRY HILL, NJ ", , 
1207, 2706735,"14,266,857"," TEXAS CAPITAL BANCSHARES, INC.","DALLAS, TX ", , 
1208, 3828036,"11,803,153", THIRD FEDERAL SAVINGS AND LOAN,"CLEVELAND, OH ", , 
1209, 1079562,"12,096,316", TRUSTMARK CORPORATION," JACKSON, MS ", , 
1210, 1119794," 391,284,000", U.S. BANCORP,"MINNEAPOLIS, MN ", , 
1211, 1049828,"16,284,028", UMB FINANCIAL CORPORATION," KANSAS CITY, MO ", , 
1212, 2747644,"22,493,824", UMPQUA HOLDINGS CORPORATION," PORTLAND, OR ", , 
1213, 1076217,"12,085,063"," UNITED BANKSHARES, INC."," CHARLESTON, WV ", , 
1214, 1447376," 129,191,103", UNITED SERVICES AUTOMOBILE ASS,"SAN ANTONIO, TX ", , 
1215, 1048773,"16,726,410", VALLEY NATIONAL BANCORP," WAYNE, NJ ", , 
1216, 3065617,"14,756,041"," WASHINGTON FEDERAL, INC.","SEATTLE, WA ", , 
1217, 1145476,"21,841,501", WEBSTER FINANCIAL CORPORATION," WATERBURY, CT ", , 
1218, 2349815,"10,288,824", WESTERN ALLIANCE BANCORPORATIO,"PHOENIX, AZ ", , 
1219, 2260406,"19,184,183", WINTRUST FINANCIAL CORPORATION,"ROSEMONT, IL ", , 
1220, 1027004,"55,458,870", ZIONS BANCORPORATION,"SALT LAKE CITY, UT ", , 
