,Column1,Value1,Value2,Value3,Value4,Value5
1149, 1843080,"11,291,188", CATHAY GENERAL BANCORP,"LOS ANGELES, CA ", , 
1150, 1094314,"10,793,363"," CENTRAL BANCOMPANY, INC"," JEFFERSON CITY, MO", Moved from Peer 2 , 
1151, 1036967,"48,578,081", CIT GROUP INC.,"LIVINGSTON, NJ ", , 
1152, 1027518,"29,851,542", CITY NATIONAL CORPORATION," LOS ANGELES, CA ", , 
1153, 1199844,"65,832,917", COMERICA INCORPORATED," DALLAS, TX ", , 
1154, 1049341,"22,848,107"," COMMERCE BANCSHARES, INC."," KANSAS CITY, MO ", , 
1155, 1102367,"24,715,220"," CULLEN/FROST BANKERS, INC.","SAN ANTONIO, TX ", , 
1156, 1032473,"72,603,000", DEUTSCHE BANK TRUST CORPORATIO,"NEW YORK, NY ", , 
1157, 3846375,"79,583,709", DISCOVER FINANCIAL SERVICES," RIVERWOODS, IL ", , 
1158, 3412583,"46,438,440", E*TRADE FINANCIAL CORPORATION," NEW YORK, NY ", , 
1159, 2734233,"27,401,438"," EAST WEST BANCORP, INC."," PASADENA, CA ", , 
1160, 3838857,"17,630,948", EVERBANK FINANCIAL CORP," JACKSONVILLE, FL ", , 
1161, 3005332,"14,476,510", F.N.B. CORPORATION,"HERMITAGE, PA ", , 
1162, 1070345," 129,654,487", FIFTH THIRD BANCORP," CINCINNATI, OH ", , 
1163, 2744894,"12,819,428", FIRST BANCORP," SAN JUAN, PR ", , 
1164, 1075612,"22,154,997"," FIRST CITIZENS BANCSHARES, INC","RALEIGH, NC ", , 
1165, 1094640,"23,942,809", FIRST HORIZON NATIONAL CORPORA,"MEMPHIS, TN ", , 
1166, 1020902,"16,573,510"," FIRST NATIONAL OF NEBRASKA, IN","OMAHA, NE ", , 
1167, 2648693,"37,995,384"," FIRST NIAGARA FINANCIAL GROUP,","BUFFALO, NY ", , 
1168, 1060627,"14,009,813", FIRSTBANK HOLDING COMPANY," LAKEWOOD, CO ", , 
1169, 1070804,"24,500,602", FIRSTMERIT CORPORATION,"AKRON, OH ", , 
1170, 1117129,"16,884,185", FULTON FINANCIAL CORPORATION,"LANCASTER, PA ", , 
1171, 2380443," 915,705,000"," GOLDMAN SACHS GROUP, INC., THE","NEW YORK, NY", Moved from Peer 9 , 
1172, 1086533,"19,020,567", HANCOCK HOLDING COMPANY," GULFPORT, MS ", , 
1173, 3842957,"10,458,070"," HAWAIIAN ELECTRIC INDUSTRIES,"," HONOLULU, HI ", , 
1174, 3232316," 308,847,926", HSBC NORTH AMERICA HOLDINGS IN,"NEW YORK, NY ", , 
1175, 2367556,"38,231,106"," HUDSON CITY BANCORP, INC."," PARAMUS, NJ ", , 
1176, 1068191,"61,145,753", HUNTINGTON BANCSHARES INCORPOR,"COLUMBUS, OH ", , 
1177, 2291914,"13,550,924", IBERIABANK CORPORATION,"LAFAYETTE, LA ", , 
1178, 3923614,"21,807,098", IMB HOLDCO LLC,"PASADENA, CA ", , 
1179, 1104231,"12,144,185", INTERNATIONAL BANCSHARES CORPO,"LAREDO, TX ", , 
1180, 2477754,"16,371,463"," INVESTORS BANCORP, MHC","SHORT HILLS, NJ ", , 
1181, 3843075,"33,333,935", JOHN DEERE CAPITAL CORPORATION,"RENO, NV ", , 
1182, ID_RSSD,Assets($000), BHC Name, Location,and Other Notes , 
1183, 1068025,"90,928,218", KEYCORP," CLEVELAND, OH ", , 
1184, 1037003,"88,530,360", M&T BANK CORPORATION,"BUFFALO, NY ", , 
1185, 2132932,"47,567,470"," NEW YORK COMMUNITY BANCORP, IN","WESTBURY, NY ", , 
1186, 1199611," 103,832,578", NORTHERN TRUST CORPORATION,"CHICAGO, IL ", , 
1187, 3650152,"33,101,539"," PEOPLE'S UNITED FINANCIAL, INC","BRIDGEPORT, CT ", , 
1188, 1069778," 323,586,973"," PNC FINANCIAL SERVICES GROUP,"," PITTSBURGH, PA ", , 
1189, 1129382,"36,744,000"," POPULAR, INC."," SAN JUAN, PR ", , 
1190, 1839319,"14,304,782"," PRIVATEBANCORP, INC.","CHICAGO, IL ", , 
1191, 1109599,"18,921,328"," PROSPERITY BANCSHARES, INC."," HOUSTON, TX ", , 
1192, 3815157,"22,868,902"," RAYMOND JAMES FINANCIAL, INC."," SAINT PETERSBURG, FL ", , 
1193, 1132449," 127,295,624"," RBS CITIZENS FINANCIAL GROUP,"," PROVIDENCE, RI ", , 
1194, 3242838," 118,136,516", REGIONS FINANCIAL CORPORATION," BIRMINGHAM, AL ", , 
1195, 3981856," 109,168,077"," SANTANDER HOLDINGS USA, INC.","BOSTON, MA ", , 
1196, 1111435," 256,672,720", STATE STREET CORPORATION,"BOSTON, MA ", , 
1197, 3152245,"10,240,431", STERLING FINANCIAL CORPORATION,"SPOKANE, WA ", , 
1198, 1131787," 179,553,408"," SUNTRUST BANKS, INC.","ATLANTA, GA ", , 
1199, 1117156,"18,439,682"," SUSQUEHANNA BANCSHARES, INC.","LITITZ, PA ", , 
1200, 1031449,"29,724,778", SVB FINANCIAL GROUP," SANTA CLARA, CA ", , 
1201, 1078846,"26,435,426", SYNOVUS FINANCIAL CORP.," COLUMBUS, GA ", , 
1202, 2389941,"18,815,947", TCF FINANCIAL CORPORATION," WAYZATA, MN ", , 
1203, 1249196," 237,493,754", TD BANK US HOLDING COMPANY,"CHERRY HILL, NJ ", , 
1204, 2706735,"12,143,691"," TEXAS CAPITAL BANCSHARES, INC.","DALLAS, TX ", , 
1205, 3828036,"11,534,400", THIRD FEDERAL SAVINGS AND LOAN,"CLEVELAND, OH ", , 
1206, 1079562,"12,057,054", TRUSTMARK CORPORATION," JACKSON, MS ", , 
1207, 1119794," 371,289,000", U.S. BANCORP,"MINNEAPOLIS, MN ", , 
1208, 1049828,"15,945,830", UMB FINANCIAL CORPORATION," KANSAS CITY, MO ", , 
1209, 2747644,"11,846,183", UMPQUA HOLDINGS CORPORATION," PORTLAND, OR ", , 
1210, 1378434," 107,237,659", UNIONBANCAL CORPORATION," SAN FRANCISCO, CA ", , 
1211, 1076217,"11,886,320"," UNITED BANKSHARES, INC."," CHARLESTON, WV", Moved from Peer 2 , 
1212, 1447376," 127,322,366", UNITED SERVICES AUTOMOBILE ASS,"SAN ANTONIO, TX ", , 
1213, 1048773,"16,344,464", VALLEY NATIONAL BANCORP," WAYNE, NJ ", , 
1214, 3065617,"14,364,599"," WASHINGTON FEDERAL, INC.","SEATTLE, WA ", , 
1215, 1145476,"21,182,781", WEBSTER FINANCIAL CORPORATION," WATERBURY, CT ", , 
1216, 2260406,"18,221,163", WINTRUST FINANCIAL CORPORATION,"ROSEMONT, IL ", , 
1217, 1027004,"56,080,844", ZIONS BANCORPORATION,"SALT LAKE CITY, UT ", , 
