,Column1,Value1,Value2,Value3,Value4,Value5
1149, 1843080,"11,516,846", CATHAY GENERAL BANCORP,"LOS ANGELES, CA ", , 
1150, 1036967,"47,879,974", CIT GROUP INC.,"LIVINGSTON, NJ ", , 
1151, 1132449," 133,000,128"," CITIZENS FINANCIAL GROUP, INC.","PROVIDENCE, RI ", , 
1152, 1027518,"32,610,363", CITY NATIONAL CORPORATION," LOS ANGELES, CA ", , 
1153, 1199844,"69,452,409", COMERICA INCORPORATED," DALLAS, TX ", , 
1154, 1049341,"24,015,123"," COMMERCE BANCSHARES, INC."," KANSAS CITY, MO ", , 
1155, 1102367,"28,347,544"," CULLEN/FROST BANKERS, INC.","SAN ANTONIO, TX ", , 
1156, 1032473,"55,493,600", DEUTSCHE BANK TRUST CORPORATIO,"NEW YORK, NY ", , 
1157, 3846375,"83,125,845", DISCOVER FINANCIAL SERVICES," RIVERWOODS, IL ", , 
1158, 3412583,"45,529,729", E*TRADE FINANCIAL CORPORATION," NEW YORK, NY ", , 
1159, 2734233,"28,738,323"," EAST WEST BANCORP, INC."," PASADENA, CA ", , 
1160, 3838857,"21,617,788", EVERBANK FINANCIAL CORP," JACKSONVILLE, FL ", , 
1161, 3005332,"16,127,090", F.N.B. CORPORATION,"PITTSBURGH, PA ", , 
1162, 1070345," 138,705,640", FIFTH THIRD BANCORP," CINCINNATI, OH ", , 
1163, 2744894,"12,727,835", FIRST BANCORP," SAN JUAN, PR ", , 
1164, 1075612,"30,075,113"," FIRST CITIZENS BANCSHARES, INC","RALEIGH, NC ", , 
1165, 1094640,"25,674,034", FIRST HORIZON NATIONAL CORPORA,"MEMPHIS, TN ", , 
1166, 1020902,"17,465,465"," FIRST NATIONAL OF NEBRASKA, IN","OMAHA, NE ", , 
1167, 2648693,"38,558,948"," FIRST NIAGARA FINANCIAL GROUP,","BUFFALO, NY ", , 
1168, 1060627,"14,542,268", FIRSTBANK HOLDING COMPANY," LAKEWOOD, CO ", , 
1169, 1070804,"24,909,640", FIRSTMERIT CORPORATION,"AKRON, OH ", , 
1170, 1117129,"17,083,180", FULTON FINANCIAL CORPORATION,"LANCASTER, PA ", , 
1171, 2380443," 856,301,000"," GOLDMAN SACHS GROUP, INC., THE","NEW YORK, NY ", , 
1172, 1086533,"20,752,202", HANCOCK HOLDING COMPANY," GULFPORT, MS ", , 
1173, 3842957,"11,184,161"," HAWAIIAN ELECTRIC INDUSTRIES,"," HONOLULU, HI ", , 
1174, 3232316," 290,100,702", HSBC NORTH AMERICA HOLDINGS IN,"NEW YORK, NY ", , 
1175, 2367556,"36,569,082"," HUDSON CITY BANCORP, INC."," PARAMUS, NJ ", , 
1176, 1068191,"66,298,010", HUNTINGTON BANCSHARES INCORPOR,"COLUMBUS, OH ", , 
1177, 2291914,"15,758,605", IBERIABANK CORPORATION,"LAFAYETTE, LA ", , 
1178, 3923614,"21,860,873", IMB HOLDCO LLC,"PASADENA, CA ", , 
1179, 1104231,"12,196,520", INTERNATIONAL BANCSHARES CORPO,"LAREDO, TX ", , 
1180, 2477754,"18,722,282"," INVESTORS BANCORP, INC."," SHORT HILLS, NJ ", , 
1181, 3843075,"33,736,295", JOHN DEERE CAPITAL CORPORATION,"RENO, NV ", , 
1182, ID_RSSD,Assets($000), BHC Name, Location,and Other Notes , 
1183, 1068025,"93,882,115", KEYCORP," CLEVELAND, OH ", , 
1184, 1037003,"96,687,224", M&T BANK CORPORATION,"BUFFALO, NY ", , 
1185, 1090987,"14,602,099"," MB FINANCIAL, INC.","CHICAGO, IL ", , 
1186, 1378434," 113,678,090", MUFG AMERICAS HOLDINGS CORPORA,"NEW YORK, NY ", , 
1187, 2132932,"48,559,217"," NEW YORK COMMUNITY BANCORP, IN","WESTBURY, NY ", , 
1188, 1199611," 109,946,485", NORTHERN TRUST CORPORATION,"CHICAGO, IL ", , 
1189, 1098303,"11,647,778", OLD NATIONAL BANCORP,"EVANSVILLE, IN ", , 
1190, 2875332,"16,236,505", PACWEST BANCORP," LOS ANGELES, CA ", , 
1191, 3650152,"35,985,913"," PEOPLE'S UNITED FINANCIAL, INC","BRIDGEPORT, CT ", , 
1192, 1069778," 345,243,081"," PNC FINANCIAL SERVICES GROUP,"," PITTSBURGH, PA ", , 
1193, 1129382,"33,097,000"," POPULAR, INC."," SAN JUAN, PR ", , 
1194, 1839319,"15,603,382"," PRIVATEBANCORP, INC.","CHICAGO, IL ", , 
1195, 1109599,"21,519,443"," PROSPERITY BANCSHARES, INC."," HOUSTON, TX ", , 
1196, 3815157,"24,253,246"," RAYMOND JAMES FINANCIAL, INC."," SAINT PETERSBURG, FL ", , 
1197, 3242838," 119,888,669", REGIONS FINANCIAL CORPORATION," BIRMINGHAM, AL ", , 
1198, 3981856," 118,353,279"," SANTANDER HOLDINGS USA, INC.","BOSTON, MA ", , 
1199, 1111435," 274,119,072", STATE STREET CORPORATION,"BOSTON, MA ", , 
1200, 1131787," 190,446,755"," SUNTRUST BANKS, INC.","ATLANTA, GA ", , 
1201, 1117156,"18,661,390"," SUSQUEHANNA BANCSHARES, INC.","LITITZ, PA ", , 
1202, 1031449,"39,351,768", SVB FINANCIAL GROUP," SANTA CLARA, CA ", , 
1203, 1078846,"27,051,231", SYNOVUS FINANCIAL CORP.," COLUMBUS, GA ", , 
1204, 2389941,"19,427,476", TCF FINANCIAL CORPORATION," WAYZATA, MN ", , 
1205, 1249196," 248,144,842", TD BANK US HOLDING COMPANY,"CHERRY HILL, NJ ", , 
1206, 2706735,"15,900,308"," TEXAS CAPITAL BANCSHARES, INC.","DALLAS, TX ", , 
1207, 3828036,"12,067,800", THIRD FEDERAL SAVINGS AND LOAN,"CLEVELAND, OH ", , 
1208, 1079562,"12,250,633", TRUSTMARK CORPORATION," JACKSON, MS ", , 
1209, 1119794," 402,529,000", U.S. BANCORP,"MINNEAPOLIS, MN ", , 
1210, 1049828,"17,500,960", UMB FINANCIAL CORPORATION," KANSAS CITY, MO ", , 
1211, 2747644,"22,622,204", UMPQUA HOLDINGS CORPORATION," PORTLAND, OR ", , 
1212, 1076217,"12,328,811"," UNITED BANKSHARES, INC."," CHARLESTON, WV ", , 
1213, 1447376," 130,416,573", UNITED SERVICES AUTOMOBILE ASS,"SAN ANTONIO, TX ", , 
1214, 1048773,"18,793,855", VALLEY NATIONAL BANCORP," WAYNE, NJ ", , 
1215, 3065617,"14,494,756"," WASHINGTON FEDERAL, INC.","SEATTLE, WA ", , 
1216, 1145476,"22,545,351", WEBSTER FINANCIAL CORPORATION," WATERBURY, CT ", , 
1217, 2349815,"10,600,498", WESTERN ALLIANCE BANCORPORATIO,"PHOENIX, AZ ", , 
1218, 2260406,"20,032,438", WINTRUST FINANCIAL CORPORATION,"ROSEMONT, IL ", , 
1219, 1027004,"57,208,874", ZIONS BANCORPORATION,"SALT LAKE CITY, UT ", , 
