,Column1,Value1,Value2,Value3,Value4,Value5
1148, 1245415," 111,073,727", BMO FINANCIAL CORP.," WILMINGTON, DE ", , 
1149, 1883693,"27,021,529", BOK FINANCIAL CORPORATION," TULSA, OK ", , 
1150, 2277860," 297,282,098", CAPITAL ONE FINANCIAL CORPORAT,"MCLEAN, VA ", , 
1151, 1843080,"10,989,286", CATHAY GENERAL BANCORP,"LOS ANGELES, CA ", , 
1152, 1026632," 143,642,000"," CHARLES SCHWAB CORPORATION, TH","SAN FRANCISCO, CA ", , 
1153, 1036967,"47,138,960", CIT GROUP INC.,"LIVINGSTON, NJ ", , 
1154, 1027518,"29,717,951", CITY NATIONAL CORPORATION," LOS ANGELES, CA ", , 
1155, 1199844,"65,356,580", COMERICA INCORPORATED," DALLAS, TX ", , 
1156, 1049341,"23,081,892"," COMMERCE BANCSHARES, INC."," KANSAS CITY, MO ", , 
1157, 1102367,"24,388,272"," CULLEN/FROST BANKERS, INC.","SAN ANTONIO, TX ", , 
1158, 1032473,"67,027,000", DEUTSCHE BANK TRUST CORPORATIO,"NEW YORK, NY ", , 
1159, 3846375,"79,339,664", DISCOVER FINANCIAL SERVICES," RIVERWOODS, IL ", , 
1160, 3412583,"46,279,856", E*TRADE FINANCIAL CORPORATION," NEW YORK, NY ", , 
1161, 2734233,"24,730,609"," EAST WEST BANCORP, INC."," PASADENA, CA ", , 
1162, 3838857,"17,640,984", EVERBANK FINANCIAL CORP," JACKSONVILLE, FL ", , 
1163, 3005332,"13,563,405", F.N.B. CORPORATION,"HERMITAGE, PA ", , 
1164, 1070345," 130,442,754", FIFTH THIRD BANCORP," CINCINNATI, OH ", , 
1165, 2744894,"12,656,925", FIRST BANCORP," SAN JUAN, PR ", , 
1166, 1075612,"21,199,091"," FIRST CITIZENS BANCSHARES, INC","RALEIGH, NC ", , 
1167, 1094640,"23,791,187", FIRST HORIZON NATIONAL CORPORA,"MEMPHIS, TN ", , 
1168, 1020902,"16,271,487"," FIRST NATIONAL OF NEBRASKA, IN","OMAHA, NE ", , 
1169, 2648693,"37,643,867"," FIRST NIAGARA FINANCIAL GROUP,","BUFFALO, NY ", , 
1170, 1060627,"13,384,848", FIRSTBANK HOLDING COMPANY," LAKEWOOD, CO ", , 
1171, 1070804,"23,912,451", FIRSTMERIT CORPORATION,"AKRON, OH ", , 
1172, 1117129,"16,908,633", FULTON FINANCIAL CORPORATION,"LANCASTER, PA ", , 
1173, 1631915," 523,973,465", GENERAL ELECTRIC CAPITAL CORPO,"NORWALK, CT ", , 
1174, 1086533,"19,025,806", HANCOCK HOLDING COMPANY," GULFPORT, MS ", , 
1175, 3842957,"10,340,044"," HAWAIIAN ELECTRIC INDUSTRIES,"," HONOLULU, HI ", , 
1176, 3232316," 290,013,881", HSBC NORTH AMERICA HOLDINGS IN,"NEW YORK, NY ", , 
1177, 2367556,"38,607,354"," HUDSON CITY BANCORP, INC."," PARAMUS, NJ ", , 
1178, 1068191,"59,476,344", HUNTINGTON BANCSHARES INCORPOR,"COLUMBUS, OH ", , 
1179, 2291914,"13,365,550", IBERIABANK CORPORATION,"LAFAYETTE, LA ", , 
1180, 3923614,"23,473,221", IMB HOLDCO LLC,"PASADENA, CA ", , 
1181, 1104231,"12,079,477", INTERNATIONAL BANCSHARES CORPO,"LAREDO, TX ", , 
1182, ID_RSSD,Assets($000), BHC Name, Location,and Other Notes , 
1183, 2477754,"15,605,073"," INVESTORS BANCORP, MHC","SHORT HILLS, NJ ", , 
1184, 3843075,"31,676,590", JOHN DEERE CAPITAL CORPORATION,"RENO, NV ", , 
1185, 1068025,"92,991,716", KEYCORP," CLEVELAND, OH ", , 
1186, 1037003,"85,162,391", M&T BANK CORPORATION,"BUFFALO, NY ", , 
1187, 2132932,"46,688,287"," NEW YORK COMMUNITY BANCORP, IN","WESTBURY, NY ", , 
1188, 1199611," 102,947,333", NORTHERN TRUST CORPORATION,"CHICAGO, IL ", , 
1189, 3650152,"33,200,224"," PEOPLE'S UNITED FINANCIAL, INC","BRIDGEPORT, CT ", , 
1190, 1069778," 320,596,232"," PNC FINANCIAL SERVICES GROUP,"," PITTSBURGH, PA ", , 
1191, 1129382,"35,749,000"," POPULAR, INC."," SAN JUAN, PR ", , 
1192, 1839319,"14,085,746"," PRIVATEBANCORP, INC.","CHICAGO, IL ", , 
1193, 1109599,"18,651,693"," PROSPERITY BANCSHARES, INC."," HOUSTON, TX ", , 
1194, 3815157,"21,924,495"," RAYMOND JAMES FINANCIAL, INC."," SAINT PETERSBURG, FL ", , 
1195, 1132449," 122,257,732"," RBS CITIZENS FINANCIAL GROUP,"," PROVIDENCE, RI ", , 
1196, 3242838," 117,661,732", REGIONS FINANCIAL CORPORATION," BIRMINGHAM, AL ", , 
1197, 3981856,"77,144,021"," SANTANDER HOLDINGS USA, INC.","BOSTON, MA ", , 
1198, 1111435," 243,028,090", STATE STREET CORPORATION,"BOSTON, MA ", , 
1199, 3152245,"10,327,642", STERLING FINANCIAL CORPORATION,"SPOKANE, WA ", , 
1200, 1131787," 175,380,779"," SUNTRUST BANKS, INC.","ATLANTA, GA ", , 
1201, 1117156,"18,473,488"," SUSQUEHANNA BANCSHARES, INC.","LITITZ, PA ", , 
1202, 1031449,"26,417,306", SVB FINANCIAL GROUP," SANTA CLARA, CA ", , 
1203, 1078846,"26,201,604", SYNOVUS FINANCIAL CORP.," COLUMBUS, GA ", , 
1204, 2389941,"18,402,494", TCF FINANCIAL CORPORATION," WAYZATA, MN ", , 
1205, 1249196," 234,621,843", TD BANK US HOLDING COMPANY,"CHERRY HILL, NJ ", , 
1206, 2706735,"11,714,698"," TEXAS CAPITAL BANCSHARES, INC.","DALLAS, TX ", , 
1207, 3828036,"11,381,407", THIRD FEDERAL SAVINGS AND LOAN,"CLEVELAND, OH ", , 
1208, 1079562,"11,790,383", TRUSTMARK CORPORATION," JACKSON, MS ", , 
1209, 1119794," 364,021,000", U.S. BANCORP,"MINNEAPOLIS, MN ", , 
1210, 1049828,"16,911,852", UMB FINANCIAL CORPORATION," KANSAS CITY, MO ", , 
1211, 2747644,"11,641,151", UMPQUA HOLDINGS CORPORATION," PORTLAND, OR ", , 
1212, 1378434," 105,900,020", UNIONBANCAL CORPORATION," SAN FRANCISCO, CA ", , 
1213, 1447376," 122,342,355", UNITED SERVICES AUTOMOBILE ASS,"SAN ANTONIO, TX ", , 
1214, 2307280,"36,039,452"," UTRECHT-AMERICA HOLDINGS, INC.","NEW YORK, NY ", , 
1215, 1048773,"16,156,541", VALLEY NATIONAL BANCORP," WAYNE, NJ ", , 
1216, 3065617,"14,404,373"," WASHINGTON FEDERAL, INC.","SEATTLE, WA ", , 
1217, 1145476,"20,856,659", WEBSTER FINANCIAL CORPORATION," WATERBURY, CT ", , 
1218, 2260406,"18,097,783", WINTRUST FINANCIAL CORPORATION,"ROSEMONT, IL ", , 
1219, 1027004,"56,031,127", ZIONS BANCORPORATION,"SALT LAKE CITY, UT ", , 
