,Column1,Value1,Value2,Value3,Value4,Value5
1149, 2277860," 310,636,497", CAPITAL ONE FINANCIAL CORPORAT,"MCLEAN, VA ", , 
1150, 1843080,"11,918,316", CATHAY GENERAL BANCORP,"LOS ANGELES, CA ", , 
1151, 1094314,"11,674,358"," CENTRAL BANCOMPANY, INC"," JEFFERSON CITY, MO ", , 
1152, 1036967,"46,657,160", CIT GROUP INC.,"LIVINGSTON, NJ ", , 
1153, 1132449," 137,564,322"," CITIZENS FINANCIAL GROUP, INC.","PROVIDENCE, RI ", , 
1154, 1027518,"33,760,498", CITY NATIONAL CORPORATION," LOS ANGELES, CA ", , 
1155, 1199844,"70,053,205", COMERICA INCORPORATED," DALLAS, TX ", , 
1156, 1049341,"23,721,613"," COMMERCE BANCSHARES, INC."," KANSAS CITY, MO ", , 
1157, 1102367,"27,802,644"," CULLEN/FROST BANKERS, INC.","SAN ANTONIO, TX ", , 
1158, 1032473,"58,202,000", DEUTSCHE BANK TRUST CORPORATIO,"NEW YORK, NY ", , 
1159, 3846375,"84,911,199", DISCOVER FINANCIAL SERVICES," RIVERWOODS, IL ", , 
1160, 3412583,"47,117,894", E*TRADE FINANCIAL CORPORATION," NEW YORK, NY ", , 
1161, 2734233,"30,064,322"," EAST WEST BANCORP, INC."," PASADENA, CA ", , 
1162, 3838857,"24,120,491", EVERBANK FINANCIAL CORP," JACKSONVILLE, FL ", , 
1163, 3005332,"16,598,601", F.N.B. CORPORATION,"PITTSBURGH, PA ", , 
1164, 1070345," 141,658,130", FIFTH THIRD BANCORP," CINCINNATI, OH ", , 
1165, 2744894,"12,578,813", FIRST BANCORP," SAN JUAN, PR ", , 
1166, 1075612,"30,896,855"," FIRST CITIZENS BANCSHARES, INC","RALEIGH, NC ", , 
1167, 1094640,"25,241,144", FIRST HORIZON NATIONAL CORPORA,"MEMPHIS, TN ", , 
1168, 1020902,"17,624,149"," FIRST NATIONAL OF NEBRASKA, IN","OMAHA, NE ", , 
1169, 2648693,"39,069,002"," FIRST NIAGARA FINANCIAL GROUP,","BUFFALO, NY ", , 
1170, 1060627,"15,172,163", FIRSTBANK HOLDING COMPANY," LAKEWOOD, CO ", , 
1171, 1070804,"25,301,876", FIRSTMERIT CORPORATION,"AKRON, OH ", , 
1172, 3852022,"12,139,403"," FLAGSTAR BANCORP, INC.","TROY, MI ", , 
1173, 1117129,"17,322,400", FULTON FINANCIAL CORPORATION,"LANCASTER, PA ", , 
1174, 2380443," 859,932,000"," GOLDMAN SACHS GROUP, INC., THE","NEW YORK, NY ", , 
1175, 1086533,"21,550,936", HANCOCK HOLDING COMPANY," GULFPORT, MS ", , 
1176, 3838727,"12,477,198"," HILLTOP HOLDINGS, INC"," DALLAS, TX ", , 
1177, 3232316," 277,249,331", HSBC NORTH AMERICA HOLDINGS IN,"NEW YORK, NY ", , 
1178, 2367556,"35,417,458"," HUDSON CITY BANCORP, INC."," PARAMUS, NJ ", , 
1179, 1068191,"68,845,648", HUNTINGTON BANCSHARES INCORPOR,"COLUMBUS, OH ", , 
1180, 2291914,"19,238,928", IBERIABANK CORPORATION,"LAFAYETTE, LA ", , 
1181, 3923614,"21,705,805", IMB HOLDCO LLC,"PASADENA, CA ", , 
1182, ID_RSSD,Assets($000), BHC Name, Location,and Other Notes , 
1183, 1104231,"12,074,129", INTERNATIONAL BANCSHARES CORPO,"LAREDO, TX ", , 
1184, 2477754,"19,954,834"," INVESTORS BANCORP, INC."," SHORT HILLS, NJ ", , 
1185, 3843075,"35,216,517", JOHN DEERE CAPITAL CORPORATION,"RENO, NV ", , 
1186, 1068025,"94,674,550", KEYCORP," CLEVELAND, OH ", , 
1187, 1037003,"97,080,076", M&T BANK CORPORATION,"BUFFALO, NY ", , 
1188, 1090987,"15,018,194"," MB FINANCIAL, INC.","CHICAGO, IL ", , 
1189, 2568278,"11,682,787", MIDLAND FINANCIAL CO.," OKLAHOMA CITY, OK ", , 
1190, 1378434," 114,265,672", MUFG AMERICAS HOLDINGS CORPORA,"NEW YORK, NY ", , 
1191, 3719965,"10,220,212", NATIONAL AMERICAS HOLDINGS LLC,"NEW YORK, NY", Moved from Peer 2 , 
1192, 2132932,"48,648,532"," NEW YORK COMMUNITY BANCORP, IN","WESTBURY, NY ", , 
1193, 1199611," 119,942,945", NORTHERN TRUST CORPORATION,"CHICAGO, IL ", , 
1194, 1098303,"12,075,892", OLD NATIONAL BANCORP,"EVANSVILLE, IN ", , 
1195, 2875332,"16,699,159", PACWEST BANCORP," LOS ANGELES, CA ", , 
1196, 3650152,"37,154,644"," PEOPLE'S UNITED FINANCIAL, INC","BRIDGEPORT, CT ", , 
1197, 1069778," 354,201,925"," PNC FINANCIAL SERVICES GROUP,"," PITTSBURGH, PA ", , 
1198, 1129382,"36,750,000"," POPULAR, INC."," SAN JUAN, PR ", , 
1199, 1839319,"16,225,895"," PRIVATEBANCORP, INC.","CHICAGO, IL ", , 
1200, 1109599,"21,687,419"," PROSPERITY BANCSHARES, INC."," HOUSTON, TX ", , 
1201, 3815157,"24,805,596"," RAYMOND JAMES FINANCIAL, INC."," SAINT PETERSBURG, FL ", , 
1202, 3242838," 121,967,042", REGIONS FINANCIAL CORPORATION," BIRMINGHAM, AL ", , 
1203, 3981856," 126,127,126"," SANTANDER HOLDINGS USA, INC.","BOSTON, MA ", , 
1204, 1111435," 294,570,652", STATE STREET CORPORATION,"BOSTON, MA ", , 
1205, 3083291,"11,568,014", STERLING BANCORP,"MONTEBELLO, NY", Moved from Peer 2 , 
1206, 1131787," 189,107,850"," SUNTRUST BANKS, INC.","ATLANTA, GA ", , 
1207, 1117156,"18,659,693"," SUSQUEHANNA BANCSHARES, INC.","LITITZ, PA ", , 
1208, 1031449,"40,244,261", SVB FINANCIAL GROUP," SANTA CLARA, CA ", , 
1209, 1078846,"28,205,870", SYNOVUS FINANCIAL CORP.," COLUMBUS, GA ", , 
1210, 2389941,"19,851,826", TCF FINANCIAL CORPORATION," WAYZATA, MN ", , 
1211, 1249196," 253,195,880", TD BANK US HOLDING COMPANY,"CHERRY HILL, NJ ", , 
1212, 2706735,"17,817,384"," TEXAS CAPITAL BANCSHARES, INC.","DALLAS, TX ", , 
1213, 3828036,"12,259,463", THIRD FEDERAL SAVINGS AND LOAN,"CLEVELAND, OH ", , 
1214, 1079562,"12,182,448", TRUSTMARK CORPORATION," JACKSON, MS ", , 
1215, 1119794," 419,075,000", U.S. BANCORP,"MINNEAPOLIS, MN ", , 
1216, 1049828,"18,418,727", UMB FINANCIAL CORPORATION," KANSAS CITY, MO ", , 
1217, 2747644,"22,805,994", UMPQUA HOLDINGS CORPORATION," PORTLAND, OR ", , 
1218, 1076217,"12,414,566"," UNITED BANKSHARES, INC."," CHARLESTON, WV ", , 
1219, 1048773,"19,290,005", VALLEY NATIONAL BANCORP," WAYNE, NJ ", , 
1220, 3065617,"14,370,496"," WASHINGTON FEDERAL, INC.","SEATTLE, WA ", , 
1221, 1145476,"23,644,664", WEBSTER FINANCIAL CORPORATION," WATERBURY, CT ", , 
1222, 2349815,"13,470,104", WESTERN ALLIANCE BANCORPORATIO,"PHOENIX, AZ ", , 
1223, 2260406,"20,816,905", WINTRUST FINANCIAL CORPORATION,"ROSEMONT, IL ", , 
1224, 1027004,"58,365,459", ZIONS BANCORPORATION,"SALT LAKE CITY, UT ", , 
