,Column1,Value1,Value2,Value3,Value4,Value5
1148, 1883693,"27,111,219", BOK FINANCIAL CORPORATION," TULSA, OK ", , 
1149, 2277860," 302,114,103", CAPITAL ONE FINANCIAL CORPORAT,"MCLEAN, VA ", , 
1150, 1843080,"10,604,524", CATHAY GENERAL BANCORP,"LOS ANGELES, CA ", , 
1151, 1094314,"10,248,802", CENTRAL BANCOMPANY,"JEFFERSON CITY, MO ", , 
1152, 1026632," 117,658,000"," CHARLES SCHWAB CORPORATION, TH","SAN FRANCISCO, CA ", , 
1153, 1036967,"43,581,185", CIT GROUP INC.,"LIVINGSTON, NJ ", , 
1154, 1027518,"26,251,528", CITY NATIONAL CORPORATION," LOS ANGELES, CA ", , 
1155, 1199844,"63,449,196", COMERICA INCORPORATED," DALLAS, TX ", , 
1156, 1049341,"20,895,681"," COMMERCE BANCSHARES, INC."," KANSAS CITY, MO ", , 
1157, 1102367,"21,879,486"," CULLEN/FROST BANKERS, INC.","SAN ANTONIO, TX ", , 
1158, 1032473,"73,155,000", DEUTSCHE BANK TRUST CORPORATIO,"NEW YORK, NY ", , 
1159, 3846375,"75,210,485", DISCOVER FINANCIAL SERVICES," RIVERWOODS, IL ", , 
1160, 3412583,"50,355,605", E*TRADE FINANCIAL CORPORATION," NEW YORK, NY ", , 
1161, 2734233,"21,813,361"," EAST WEST BANCORP, INC."," PASADENA, CA ", , 
1162, 3838857,"16,509,440", EVERBANK FINANCIAL CORP.,"JACKSONVILLE, FL ", , 
1163, 3005332,"11,984,891", F.N.B. CORPORATION,"HERMITAGE, PA ", , 
1164, 1070345," 117,482,869", FIFTH THIRD BANCORP," CINCINNATI, OH ", , 
1165, 2744894,"13,139,747", FIRST BANCORP," SAN JUAN, PR ", , 
1166, 1075612,"21,173,619"," FIRST CITIZENS BANCSHARES, INC","RALEIGH, NC ", , 
1167, 1094640,"25,740,652", FIRST HORIZON NATIONAL CORPORA,"MEMPHIS, TN ", , 
1168, 1020902,"14,957,064"," FIRST NATIONAL OF NEBRASKA, IN","OMAHA, NE ", , 
1169, 2648693,"35,990,357"," FIRST NIAGARA FINANCIAL GROUP,","BUFFALO, NY ", , 
1170, 1060627,"12,326,351", FIRSTBANK HOLDING COMPANY," LAKEWOOD, CO ", , 
1171, 1070804,"14,633,795", FIRSTMERIT CORPORATION,"AKRON, OH ", , 
1172, 3852022,"14,899,222"," FLAGSTAR BANCORP, INC.","TROY, MI ", , 
1173, 1117129,"16,256,743", FULTON FINANCIAL CORPORATION,"LANCASTER, PA ", , 
1174, 1631915," 570,370,873", GENERAL ELECTRIC CAPITAL CORP.,"NORWALK, CT",New Y-9C/BHCPR reporter , 
1175, 1086533,"18,561,600", HANCOCK HOLDING COMPANY," GULFPORT, MS ", , 
1176, 3232316," 320,833,451", HSBC NORTH AMERICA HOLDINGS IN,"NEW YORK, NY ", , 
1177, 2367556,"41,898,593"," HUDSON CITY BANCORP, INC."," PARAMUS, NJ ", , 
1178, 1068191,"56,443,000", HUNTINGTON BANCSHARES INCORPOR,"COLUMBUS, OH ", , 
1179, 2291914,"12,534,119", IBERIABANK CORPORATION,"LAFAYETTE, LA ", , 
1180, 3923614,"25,929,812", IMB HOLDCO LLC,"PASADENA, CA ", , 
1181, 1104231,"12,116,740", INTERNATIONAL BANCSHARES CORPO,"LAREDO, TX ", , 
1182, ID_RSSD,Assets($000), BHC Name, Location,and Other Notes , 
1183, 2477754,"11,510,640"," INVESTORS BANCORP, MHC","SHORT HILLS, NJ ", , 
1184, 3843075,"28,467,762", JOHN DEERE CAPITAL CORPORATION,"RENO, NV", New Y-9C/BHCPR reporter , 
1185, 1068025,"87,302,272", KEYCORP," CLEVELAND, OH ", , 
1186, 1037003,"81,085,233", M&T BANK CORPORATION,"BUFFALO, NY ", , 
1187, 2132932,"44,075,366"," NEW YORK COMMUNITY BANCORP, IN","WESTBURY, NY ", , 
1188, 3212091,"10,440,397", NEW YORK PRIVATE BANK & TRUST," NEW YORK, NY ", , 
1189, 1199611,"93,632,518", NORTHERN TRUST CORPORATION,"CHICAGO, IL ", , 
1190, 3650152,"28,549,340"," PEOPLE'S UNITED FINANCIAL, INC","BRIDGEPORT, CT ", , 
1191, 1069778," 301,077,311"," PNC FINANCIAL SERVICES GROUP,"," PITTSBURGH, PA ", , 
1192, 1129382,"36,503,000"," POPULAR, INC."," SAN JUAN, PR ", , 
1193, 3853449," 159,193,269"," PRINCIPAL FINANCIAL GROUP, INC","DES MOINES, IA ", , 
1194, 1839319,"13,278,554"," PRIVATEBANCORP, INC.","CHICAGO, IL ", , 
1195, 1109599,"13,723,249"," PROSPERITY BANCSHARES, INC."," HOUSTON, TX ", , 
1196, 3815157,"21,160,833"," RAYMOND JAMES FINANCIAL, INC."," SAINT PETERSBURG, FL ", , 
1197, 1132449," 132,014,924"," RBS CITIZENS FINANCIAL GROUP,"," PROVIDENCE, RI ", , 
1198, 3242838," 121,797,804", REGIONS FINANCIAL CORPORATION," BIRMINGHAM, AL ", , 
1199, 3981856,"85,110,609"," SANTANDER HOLDINGS USA, INC.","BOSTON, MA ", , 
1200, 3242735,"22,644,229"," SCOTTRADE FINANCIAL SERVICES,"," TOWN AND COUNTRY, MO ", , 
1201, 1111435," 204,143,938", STATE STREET CORPORATION,"BOSTON, MA ", , 
1202, 1131787," 173,213,253"," SUNTRUST BANKS, INC.","ATLANTA, GA ", , 
1203, 1117156,"18,106,730"," SUSQUEHANNA BANCSHARES, INC.","LITITZ, PA ", , 
1204, 1031449,"21,585,679", SVB FINANCIAL GROUP," SANTA CLARA, CA ", , 
1205, 1078846,"25,764,644", SYNOVUS FINANCIAL CORP.," COLUMBUS, GA ", , 
1206, 2389941,"17,915,715", TCF FINANCIAL CORPORATION," WAYZATA, MN ", , 
1207, 1249196," 212,511,402", TD BANK US HOLDING COMPANY,"PORTLAND, ME ", , 
1208, 3828036,"11,518,088", THIRD FEDERAL SAVINGS AND LOAN,"CLEVELAND, OH ", , 
1209, 1119794," 352,253,000", U.S. BANCORP,"MINNEAPOLIS, MN ", , 
1210, 1049828,"13,285,845", UMB FINANCIAL CORPORATION 10,"KANSAS CITY, MO ", , 
1211, 2747644,"11,535,134", UMPQUA HOLDINGS CORPORATION," PORTLAND, OR ", , 
1212, 1378434,"88,185,170", UNIONBANCAL CORPORATION," SAN FRANCISCO, CA ", , 
1213, 1447376," 114,487,961", UNITED SERVICES AUTOMOBILE ASS,"SAN ANTONIO, TX ", , 
1214, 2307280,"46,384,000"," UTRECHT-AMERICA HOLDINGS, INC.","NEW YORK, NY ", , 
1215, 1048773,"15,771,134", VALLEY NATIONAL BANCORP," WAYNE, NJ ", , 
1216, 3065617,"12,472,944"," WASHINGTON FEDERAL, INC.","SEATTLE, WA ", , 
1217, 1145476,"19,735,688", WEBSTER FINANCIAL CORPORATION," WATERBURY, CT ", , 
1218, 2260406,"17,018,592", WINTRUST FINANCIAL CORPORATION,"ROSEMONT, IL ", , 
1219, 1027004,"53,088,547", ZIONS BANCORPORATION,"SALT LAKE CITY, UT ", , 
