,Column1,Value1,Value2,Value3,Value4,Value5
1149, 2277860," 334,179,916", CAPITAL ONE FINANCIAL CORPORAT,"MCLEAN, VA ", , 
1150, 1843080,"13,254,126", CATHAY GENERAL BANCORP,"LOS ANGELES, CA ", , 
1151, 1094314,"12,041,047"," CENTRAL BANCOMPANY, INC"," JEFFERSON CITY, MO ", , 
1152, 1036967,"67,498,790", CIT GROUP INC.,"LIVINGSTON, NJ ", , 
1153, 1132449," 138,574,068"," CITIZENS FINANCIAL GROUP, INC.","PROVIDENCE, RI ", , 
1154, 1199844,"71,983,051", COMERICA INCORPORATED," DALLAS, TX ", , 
1155, 1049341,"24,625,092"," COMMERCE BANCSHARES, INC."," KANSAS CITY, MO ", , 
1156, 1102367,"28,603,199"," CULLEN/FROST BANKERS, INC.","SAN ANTONIO, TX ", , 
1157, 1032473,"53,556,000", DEUTSCHE BANK TRUST CORPORATIO,"NEW YORK, NY ", , 
1158, 3846375,"86,936,159", DISCOVER FINANCIAL SERVICES," RIVERWOODS, IL ", , 
1159, 3412583,"45,426,559", E*TRADE FINANCIAL CORPORATION," NEW YORK, NY ", , 
1160, 2734233,"32,351,172"," EAST WEST BANCORP, INC."," PASADENA, CA ", , 
1161, 3838857,"26,601,026", EVERBANK FINANCIAL CORP," JACKSONVILLE, FL ", , 
1162, 3005332,"17,557,662", F.N.B. CORPORATION,"PITTSBURGH, PA ", , 
1163, 1070345," 141,082,059", FIFTH THIRD BANCORP," CINCINNATI, OH ", , 
1164, 2744894,"12,573,019", FIRST BANCORP," SAN JUAN, PR ", , 
1165, 1075612,"31,475,934"," FIRST CITIZENS BANCSHARES, INC","RALEIGH, NC ", , 
1166, 1094640,"26,196,388", FIRST HORIZON NATIONAL CORPORA,"MEMPHIS, TN ", , 
1167, 1020902,"18,346,653"," FIRST NATIONAL OF NEBRASKA, IN","OMAHA, NE ", , 
1168, 2648693,"39,925,857"," FIRST NIAGARA FINANCIAL GROUP,","BUFFALO, NY ", , 
1169, 1060627,"15,553,681", FIRSTBANK HOLDING COMPANY," LAKEWOOD, CO ", , 
1170, 1070804,"25,537,212", FIRSTMERIT CORPORATION,"AKRON, OH ", , 
1171, 3852022,"13,714,830"," FLAGSTAR BANCORP, INC.","TROY, MI ", , 
1172, 1117129,"17,867,010", FULTON FINANCIAL CORPORATION,"LANCASTER, PA ", , 
1173, 4932239," 318,826,145"," GE CAPITAL GLOBAL HOLDINGS, LL","NORWALK, CT",New Y-9C/BHCPR reporter , 
1174, 2380443," 861,419,000"," GOLDMAN SACHS GROUP, INC., THE","NEW YORK, NY ", , 
1175, 1086533,"22,848,776", HANCOCK HOLDING COMPANY," GULFPORT, MS ", , 
1176, 3838727,"11,867,001"," HILLTOP HOLDINGS, INC"," DALLAS, TX ", , 
1177, 3232316," 271,888,608", HSBC NORTH AMERICA HOLDINGS IN,"NEW YORK, NY ", , 
1178, 1068191,"71,044,551", HUNTINGTON BANCSHARES INCORPOR,"COLUMBUS, OH ", , 
1179, 2291914,"19,504,068", IBERIABANK CORPORATION,"LAFAYETTE, LA ", , 
1180, 1104231,"11,772,869", INTERNATIONAL BANCSHARES CORPO,"LAREDO, TX ", , 
1181, 2477754,"20,898,693"," INVESTORS BANCORP, INC."," SHORT HILLS, NJ ", , 
1182, ID_RSSD,Assets($000), BHC Name, Location,and Other Notes , 
1183, 3843075,"33,532,782", JOHN DEERE CAPITAL CORPORATION,"RENO, NV ", , 
1184, 1068025,"95,270,648", KEYCORP," CLEVELAND, OH ", , 
1185, 1037003," 122,787,884", M&T BANK CORPORATION,"BUFFALO, NY ", , 
1186, 1090987,"15,585,007"," MB FINANCIAL, INC.","CHICAGO, IL ", , 
1187, 2568278,"11,605,700", MIDLAND FINANCIAL CO.," OKLAHOMA CITY, OK ", , 
1188, 1378434," 116,210,191", MUFG AMERICAS HOLDINGS CORPORA,"NEW YORK, NY ", , 
1189, 2132932,"50,317,796"," NEW YORK COMMUNITY BANCORP, IN","WESTBURY, NY ", , 
1190, 1199611," 116,749,572", NORTHERN TRUST CORPORATION,"CHICAGO, IL ", , 
1191, 1098303,"11,991,556", OLD NATIONAL BANCORP,"EVANSVILLE, IN ", , 
1192, 2875332,"21,288,975", PACWEST BANCORP," LOS ANGELES, CA ", , 
1193, 3650152,"38,873,893"," PEOPLE'S UNITED FINANCIAL, INC","BRIDGEPORT, CT ", , 
1194, 1069778," 358,690,085"," PNC FINANCIAL SERVICES GROUP,"," PITTSBURGH, PA ", , 
1195, 1129382,"35,769,000"," POPULAR, INC."," SAN JUAN, PR ", , 
1196, 1839319,"17,259,421"," PRIVATEBANCORP, INC.","CHICAGO, IL ", , 
1197, 1109599,"22,039,116"," PROSPERITY BANCSHARES, INC."," HOUSTON, TX ", , 
1198, 3815157,"26,903,571"," RAYMOND JAMES FINANCIAL, INC."," SAINT PETERSBURG, FL ", , 
1199, 3226762," 133,133,492", RBC USA HOLDCO CORPORATION,"NEW YORK, NY", New Y-9C/BHCPR reporter , 
1200, 3242838," 126,234,344", REGIONS FINANCIAL CORPORATION," BIRMINGHAM, AL ", , 
1201, 3981856," 132,156,318"," SANTANDER HOLDINGS USA, INC.","BOSTON, MA ", , 
1202, 1111435," 245,198,879", STATE STREET CORPORATION,"BOSTON, MA ", , 
1203, 3083291,"11,958,682", STERLING BANCORP,"MONTEBELLO, NY ", , 
1204, 1131787," 190,989,105"," SUNTRUST BANKS, INC.","ATLANTA, GA ", , 
1205, 1031449,"44,698,667", SVB FINANCIAL GROUP," SANTA CLARA, CA ", , 
1206, 4504654,"84,135,487", SYNCHRONY FINANCIAL," STAMFORD, CT", New Y-9C/BHCPR reporter , 
1207, 1078846,"28,792,653", SYNOVUS FINANCIAL CORP.," COLUMBUS, GA ", , 
1208, 2389941,"20,703,190", TCF FINANCIAL CORPORATION," WAYZATA, MN ", , 
1209, 3606542," 267,143,521", TD GROUP US HOLDINGS LLC,"WILMINGTON, DE ", , 
1210, 2706735,"18,909,174"," TEXAS CAPITAL BANCSHARES, INC.","DALLAS, TX ", , 
1211, 3828036,"12,390,594", THIRD FEDERAL SAVINGS AND LOAN,"CLEVELAND, OH ", , 
1212, 1079562,"12,678,896", TRUSTMARK CORPORATION," JACKSON, MS ", , 
1213, 1119794," 421,853,000", U.S. BANCORP,"MINNEAPOLIS, MN ", , 
1214, 1049828,"19,094,245", UMB FINANCIAL CORPORATION," KANSAS CITY, MO ", , 
1215, 2747644,"23,387,248", UMPQUA HOLDINGS CORPORATION," PORTLAND, OR ", , 
1216, 1076217,"12,577,944"," UNITED BANKSHARES, INC."," CHARLESTON, WV ", , 
1217, 1048773,"21,612,616", VALLEY NATIONAL BANCORP," WAYNE, NJ ", , 
1218, 3065617,"14,684,899"," WASHINGTON FEDERAL, INC.","SEATTLE, WA ", , 
1219, 1145476,"24,696,316", WEBSTER FINANCIAL CORPORATION," WATERBURY, CT ", , 
1220, 2349815,"14,275,089", WESTERN ALLIANCE BANCORPORATIO,"PHOENIX, AZ ", , 
1221, 2260406,"22,926,284", WINTRUST FINANCIAL CORPORATION,"ROSEMONT, IL ", , 
1222, 1027004,"59,669,525", ZIONS BANCORPORATION,"SALT LAKE CITY, UT ", , 
