,Column1,Value1,Value2,Value3,Value4,Value5
1149, 4226910,"10,040,460"," CAPITOL FEDERAL FINANCIAL, INC","TOPEKA, KS", Moved from Peer 2 , 
1150, 1843080,"11,910,089", CATHAY GENERAL BANCORP,"LOS ANGELES, CA ", , 
1151, 1094314,"11,621,045"," CENTRAL BANCOMPANY, INC"," JEFFERSON CITY, MO", Moved from Peer 2 , 
1152, 1036967,"46,416,005", CIT GROUP INC.,"LIVINGSTON, NJ ", , 
1153, 1132449," 136,905,651"," CITIZENS FINANCIAL GROUP, INC.","PROVIDENCE, RI ", , 
1154, 1027518,"32,698,899", CITY NATIONAL CORPORATION," LOS ANGELES, CA ", , 
1155, 1199844,"69,420,233", COMERICA INCORPORATED," DALLAS, TX ", , 
1156, 1049341,"24,060,276"," COMMERCE BANCSHARES, INC."," KANSAS CITY, MO ", , 
1157, 1102367,"28,196,667"," CULLEN/FROST BANKERS, INC.","SAN ANTONIO, TX ", , 
1158, 1032473,"55,615,500", DEUTSCHE BANK TRUST CORPORATIO,"NEW YORK, NY ", , 
1159, 3846375,"84,177,508", DISCOVER FINANCIAL SERVICES," RIVERWOODS, IL ", , 
1160, 3412583,"46,828,405", E*TRADE FINANCIAL CORPORATION," NEW YORK, NY ", , 
1161, 2734233,"29,907,424"," EAST WEST BANCORP, INC."," PASADENA, CA ", , 
1162, 3838857,"23,347,219", EVERBANK FINANCIAL CORP," JACKSONVILLE, FL ", , 
1163, 3005332,"16,278,848", F.N.B. CORPORATION,"PITTSBURGH, PA ", , 
1164, 1070345," 140,469,916", FIFTH THIRD BANCORP," CINCINNATI, OH ", , 
1165, 2744894,"13,147,919", FIRST BANCORP," SAN JUAN, PR ", , 
1166, 1075612,"30,853,649"," FIRST CITIZENS BANCSHARES, INC","RALEIGH, NC ", , 
1167, 1094640,"25,716,964", FIRST HORIZON NATIONAL CORPORA,"MEMPHIS, TN ", , 
1168, 1020902,"17,163,986"," FIRST NATIONAL OF NEBRASKA, IN","OMAHA, NE ", , 
1169, 2648693,"38,912,925"," FIRST NIAGARA FINANCIAL GROUP,","BUFFALO, NY ", , 
1170, 1060627,"15,092,422", FIRSTBANK HOLDING COMPANY," LAKEWOOD, CO ", , 
1171, 1070804,"25,125,546", FIRSTMERIT CORPORATION,"AKRON, OH ", , 
1172, 3852022,"11,571,146"," FLAGSTAR BANCORP, INC.","TROY, MI", Moved from Peer 2 , 
1173, 1117129,"17,315,750", FULTON FINANCIAL CORPORATION,"LANCASTER, PA ", , 
1174, 2380443," 865,512,000"," GOLDMAN SACHS GROUP, INC., THE","NEW YORK, NY ", , 
1175, 1086533,"20,728,010", HANCOCK HOLDING COMPANY," GULFPORT, MS ", , 
1176, 3838727,"12,562,893"," HILLTOP HOLDINGS, INC"," DALLAS, TX", Moved from Peer 2 , 
1177, 3232316," 301,956,685", HSBC NORTH AMERICA HOLDINGS IN,"NEW YORK, NY ", , 
1178, 2367556,"36,129,290"," HUDSON CITY BANCORP, INC."," PARAMUS, NJ ", , 
1179, 1068191,"68,002,661", HUNTINGTON BANCSHARES INCORPOR,"COLUMBUS, OH ", , 
1180, 2291914,"16,420,009", IBERIABANK CORPORATION,"LAFAYETTE, LA ", , 
1181, 3923614,"21,363,586", IMB HOLDCO LLC,"PASADENA, CA ", , 
1182, ID_RSSD,Assets($000), BHC Name, Location,and Other Notes , 
1183, 1104231,"12,374,402", INTERNATIONAL BANCSHARES CORPO,"LAREDO, TX ", , 
1184, 2477754,"19,298,905"," INVESTORS BANCORP, INC."," SHORT HILLS, NJ ", , 
1185, 3843075,"34,189,333", JOHN DEERE CAPITAL CORPORATION,"RENO, NV ", , 
1186, 1068025,"94,296,497", KEYCORP," CLEVELAND, OH ", , 
1187, 1037003,"98,379,397", M&T BANK CORPORATION,"BUFFALO, NY ", , 
1188, 1090987,"14,328,310"," MB FINANCIAL, INC.","CHICAGO, IL ", , 
1189, 2568278,"10,843,278", MIDLAND FINANCIAL CO.," OKLAHOMA CITY, OK",Moved from Peer 2 , 
1190, 1378434," 113,697,697", MUFG AMERICAS HOLDINGS CORPORA,"NEW YORK, NY ", , 
1191, 2132932,"48,251,715"," NEW YORK COMMUNITY BANCORP, IN","WESTBURY, NY ", , 
1192, 1199611," 106,952,000", NORTHERN TRUST CORPORATION,"CHICAGO, IL ", , 
1193, 1098303,"11,951,362", OLD NATIONAL BANCORP,"EVANSVILLE, IN ", , 
1194, 2875332,"16,644,622", PACWEST BANCORP," LOS ANGELES, CA ", , 
1195, 3650152,"36,406,341"," PEOPLE'S UNITED FINANCIAL, INC","BRIDGEPORT, CT ", , 
1196, 1069778," 351,162,105"," PNC FINANCIAL SERVICES GROUP,"," PITTSBURGH, PA ", , 
1197, 1129382,"35,625,000"," POPULAR, INC."," SAN JUAN, PR ", , 
1198, 1839319,"16,361,348"," PRIVATEBANCORP, INC.","CHICAGO, IL ", , 
1199, 1109599,"21,608,960"," PROSPERITY BANCSHARES, INC."," HOUSTON, TX ", , 
1200, 3815157,"24,965,509"," RAYMOND JAMES FINANCIAL, INC."," SAINT PETERSBURG, FL ", , 
1201, 3242838," 122,515,877", REGIONS FINANCIAL CORPORATION," BIRMINGHAM, AL ", , 
1202, 3981856," 123,248,006"," SANTANDER HOLDINGS USA, INC.","BOSTON, MA ", , 
1203, 1111435," 279,480,161", STATE STREET CORPORATION,"BOSTON, MA ", , 
1204, 1131787," 190,223,316"," SUNTRUST BANKS, INC.","ATLANTA, GA ", , 
1205, 1117156,"18,697,294"," SUSQUEHANNA BANCSHARES, INC.","LITITZ, PA ", , 
1206, 1031449,"39,703,565", SVB FINANCIAL GROUP," SANTA CLARA, CA ", , 
1207, 1078846,"27,633,784", SYNOVUS FINANCIAL CORP.," COLUMBUS, GA ", , 
1208, 2389941,"19,999,495", TCF FINANCIAL CORPORATION," WAYZATA, MN ", , 
1209, 1249196," 252,650,828", TD BANK US HOLDING COMPANY,"CHERRY HILL, NJ ", , 
1210, 2706735,"17,325,504"," TEXAS CAPITAL BANCSHARES, INC.","DALLAS, TX ", , 
1211, 3828036,"12,133,651", THIRD FEDERAL SAVINGS AND LOAN,"CLEVELAND, OH ", , 
1212, 1079562,"12,179,164", TRUSTMARK CORPORATION," JACKSON, MS ", , 
1213, 1119794," 410,233,000", U.S. BANCORP,"MINNEAPOLIS, MN ", , 
1214, 1049828,"16,730,123", UMB FINANCIAL CORPORATION," KANSAS CITY, MO ", , 
1215, 2747644,"22,961,973", UMPQUA HOLDINGS CORPORATION," PORTLAND, OR ", , 
1216, 1076217,"12,141,519"," UNITED BANKSHARES, INC."," CHARLESTON, WV ", , 
1217, 1048773,"18,980,010", VALLEY NATIONAL BANCORP," WAYNE, NJ ", , 
1218, 3065617,"14,611,019"," WASHINGTON FEDERAL, INC.","SEATTLE, WA ", , 
1219, 1145476,"23,115,627", WEBSTER FINANCIAL CORPORATION," WATERBURY, CT ", , 
1220, 2349815,"11,251,943", WESTERN ALLIANCE BANCORPORATIO,"PHOENIX, AZ ", , 
1221, 2260406,"20,392,598", WINTRUST FINANCIAL CORPORATION,"ROSEMONT, IL ", , 
1222, 1027004,"57,555,931", ZIONS BANCORPORATION,"SALT LAKE CITY, UT ", , 
