,Column1,Value1,Value2,Value3,Value4,Value5
1148, 1245415," 113,051,766", BMO FINANCIAL CORP.," WILMINGTON, DE ", , 
1149, 1883693,"27,174,025", BOK FINANCIAL CORPORATION," TULSA, OK ", , 
1150, 2277860," 290,217,687", CAPITAL ONE FINANCIAL CORPORAT,"MCLEAN, VA ", , 
1151, 1843080,"10,821,446", CATHAY GENERAL BANCORP,"LOS ANGELES, CA ", , 
1152, 1094314,"10,443,416", CENTRAL BANCOMPANY,"JEFFERSON CITY, MO ", , 
1153, 1026632," 140,211,000"," CHARLES SCHWAB CORPORATION, TH","SAN FRANCISCO, CA ", , 
1154, 1036967,"46,223,981", CIT GROUP INC.,"LIVINGSTON, NJ ", , 
1155, 1027518,"29,059,404", CITY NATIONAL CORPORATION," LOS ANGELES, CA ", , 
1156, 1199844,"64,723,310", COMERICA INCORPORATED," DALLAS, TX ", , 
1157, 1049341,"22,462,282"," COMMERCE BANCSHARES, INC."," KANSAS CITY, MO ", , 
1158, 1102367,"23,566,006"," CULLEN/FROST BANKERS, INC.","SAN ANTONIO, TX ", , 
1159, 1032473,"66,067,000", DEUTSCHE BANK TRUST CORPORATIO,"NEW YORK, NY ", , 
1160, 3846375,"75,544,201", DISCOVER FINANCIAL SERVICES," RIVERWOODS, IL ", , 
1161, 3412583,"45,547,479", E*TRADE FINANCIAL CORPORATION," NEW YORK, NY ", , 
1162, 2734233,"24,493,454"," EAST WEST BANCORP, INC."," PASADENA, CA ", , 
1163, 3838857,"17,612,089", EVERBANK FINANCIAL CORP," JACKSONVILLE, FL ", , 
1164, 3005332,"12,790,279", F.N.B. CORPORATION,"HERMITAGE, PA ", , 
1165, 1070345," 125,672,964", FIFTH THIRD BANCORP," CINCINNATI, OH ", , 
1166, 2744894,"12,787,450", FIRST BANCORP," SAN JUAN, PR ", , 
1167, 1075612,"21,511,352"," FIRST CITIZENS BANCSHARES, INC","RALEIGH, NC ", , 
1168, 1094640,"24,194,150", FIRST HORIZON NATIONAL CORPORA,"MEMPHIS, TN ", , 
1169, 1020902,"15,977,890"," FIRST NATIONAL OF NEBRASKA, IN","OMAHA, NE ", , 
1170, 2648693,"37,380,836"," FIRST NIAGARA FINANCIAL GROUP,","BUFFALO, NY ", , 
1171, 1060627,"13,169,177", FIRSTBANK HOLDING COMPANY," LAKEWOOD, CO ", , 
1172, 1070804,"24,140,030", FIRSTMERIT CORPORATION,"AKRON, OH ", , 
1173, 3852022,"11,807,815"," FLAGSTAR BANCORP, INC.","TROY, MI ", , 
1174, 1117129,"17,023,087", FULTON FINANCIAL CORPORATION,"LANCASTER, PA ", , 
1175, 1631915," 528,643,825", GENERAL ELECTRIC CAPITAL CORPO,"NORWALK, CT ", , 
1176, 1086533,"18,820,201", HANCOCK HOLDING COMPANY," GULFPORT, MS ", , 
1177, 3842957,"10,429,012"," HAWAIIAN ELECTRIC INDUSTRIES,"," HONOLULU, HI ", , 
1178, 3232316," 309,312,154", HSBC NORTH AMERICA HOLDINGS IN,"NEW YORK, NY ", , 
1179, 2367556,"39,186,560"," HUDSON CITY BANCORP, INC."," PARAMUS, NJ ", , 
1180, 1068191,"56,648,251", HUNTINGTON BANCSHARES INCORPOR,"COLUMBUS, OH ", , 
1181, 2291914,"13,145,077", IBERIABANK CORPORATION,"LAFAYETTE, LA ", , 
1182, ID_RSSD,Assets($000), BHC Name, Location,and Other Notes , 
1183, 3923614,"24,269,655", IMB HOLDCO LLC,"PASADENA, CA ", , 
1184, 1104231,"12,076,658", INTERNATIONAL BANCSHARES CORPO,"LAREDO, TX ", , 
1185, 2477754,"13,751,425"," INVESTORS BANCORP, MHC","SHORT HILLS, NJ ", , 
1186, 3843075,"31,546,545", JOHN DEERE CAPITAL CORPORATION,"RENO, NV ", , 
1187, 1068025,"91,016,413", KEYCORP," CLEVELAND, OH ", , 
1188, 1037003,"84,427,485", M&T BANK CORPORATION,"BUFFALO, NY ", , 
1189, 2132932,"45,764,133"," NEW YORK COMMUNITY BANCORP, IN","WESTBURY, NY ", , 
1190, 1199611,"95,969,501", NORTHERN TRUST CORPORATION,"CHICAGO, IL ", , 
1191, 3650152,"31,493,870"," PEOPLE'S UNITED FINANCIAL, INC","BRIDGEPORT, CT ", , 
1192, 1069778," 308,912,603"," PNC FINANCIAL SERVICES GROUP,"," PITTSBURGH, PA ", , 
1193, 1129382,"36,052,000"," POPULAR, INC."," SAN JUAN, PR ", , 
1194, 3853449," 201,687,384"," PRINCIPAL FINANCIAL GROUP, INC","DES MOINES, IA ", , 
1195, 1839319,"13,869,140"," PRIVATEBANCORP, INC.","CHICAGO, IL ", , 
1196, 1109599,"16,060,463"," PROSPERITY BANCSHARES, INC."," HOUSTON, TX ", , 
1197, 3815157,"23,186,120"," RAYMOND JAMES FINANCIAL, INC."," SAINT PETERSBURG, FL ", , 
1198, 1132449," 120,738,247"," RBS CITIZENS FINANCIAL GROUP,"," PROVIDENCE, RI ", , 
1199, 3242838," 116,937,255", REGIONS FINANCIAL CORPORATION," BIRMINGHAM, AL ", , 
1200, 3981856,"77,070,780"," SANTANDER HOLDINGS USA, INC.","BOSTON, MA ", , 
1201, 1111435," 216,751,956", STATE STREET CORPORATION,"BOSTON, MA ", , 
1202, 3152245,"10,012,700", STERLING FINANCIAL CORPORATION,"SPOKANE, WA",Moved from Peer 2 , 
1203, 1131787," 172,033,106"," SUNTRUST BANKS, INC.","ATLANTA, GA ", , 
1204, 1117156,"18,481,150"," SUSQUEHANNA BANCSHARES, INC.","LITITZ, PA ", , 
1205, 1031449,"23,757,075", SVB FINANCIAL GROUP," SANTA CLARA, CA ", , 
1206, 1078846,"26,218,360", SYNOVUS FINANCIAL CORP.," COLUMBUS, GA ", , 
1207, 2389941,"18,417,601", TCF FINANCIAL CORPORATION," WAYZATA, MN ", , 
1208, 1249196," 231,673,130", TD BANK US HOLDING COMPANY,"PORTLAND, ME ", , 
1209, 2706735,"10,797,757"," TEXAS CAPITAL BANCSHARES, INC.","DALLAS, TX ", , 
1210, 3828036,"11,269,306", THIRD FEDERAL SAVINGS AND LOAN,"CLEVELAND, OH ", , 
1211, 1079562,"11,805,197", TRUSTMARK CORPORATION," JACKSON, MS ", , 
1212, 1119794," 360,681,000", U.S. BANCORP,"MINNEAPOLIS, MN ", , 
1213, 1049828,"16,184,233", UMB FINANCIAL CORPORATION," KANSAS CITY, MO ", , 
1214, 2747644,"11,576,748", UMPQUA HOLDINGS CORPORATION," PORTLAND, OR ", , 
1215, 1378434," 105,492,129", UNIONBANCAL CORPORATION," SAN FRANCISCO, CA ", , 
1216, 1447376," 121,758,503", UNITED SERVICES AUTOMOBILE ASS,"SAN ANTONIO, TX ", , 
1217, 2307280,"52,307,395"," UTRECHT-AMERICA HOLDINGS, INC.","NEW YORK, NY ", , 
1218, 1048773,"15,976,943", VALLEY NATIONAL BANCORP," WAYNE, NJ ", , 
1219, 3065617,"13,082,859"," WASHINGTON FEDERAL, INC.","SEATTLE, WA ", , 
1220, 1145476,"20,614,348", WEBSTER FINANCIAL CORPORATION," WATERBURY, CT ", , 
1221, 2260406,"17,682,548", WINTRUST FINANCIAL CORPORATION,"ROSEMONT, IL ", , 
1222, 1027004,"55,188,312", ZIONS BANCORPORATION,"SALT LAKE CITY, UT ", , 
