,Column1,Value1,Value2,Value3,Value4,Value5
1147, 1245415," 117,450,938", BMO FINANCIAL CORP.," WILMINGTON, DE ", , 
1148, 1883693,"25,873,271", BOK FINANCIAL CORPORATION," TULSA, OK ", , 
1149, 2277860," 294,573,731", CAPITAL ONE FINANCIAL CORPORAT,"MCLEAN, VA ", , 
1150, 1843080,"10,573,436", CATHAY GENERAL BANCORP,"LOS ANGELES, CA ", , 
1151, 1094314,"10,332,348", CENTRAL BANCOMPANY,"JEFFERSON CITY, MO", Moved from Peer 2 , 
1152, 1026632," 111,482,000"," CHARLES SCHWAB CORPORATION, TH","SAN FRANCISCO, CA",New Y-9C/BHCPR reporter , 
1153, 1036967,"44,148,737", CIT GROUP INC.,"LIVINGSTON, NJ ", , 
1154, 1027518,"24,038,489", CITY NATIONAL CORPORATION," LOS ANGELES, CA ", , 
1155, 1199844,"62,682,289", COMERICA INCORPORATED," DALLAS, TX ", , 
1156, 1049341,"20,541,914"," COMMERCE BANCSHARES, INC."," KANSAS CITY, MO ", , 
1157, 1102367,"20,478,784"," CULLEN/FROST BANKERS, INC.","SAN ANTONIO, TX ", , 
1158, 1032473,"58,502,000", DEUTSCHE BANK TRUST CORPORATIO,"NEW YORK, NY", New Y-9C/BHCPR reporter , 
1159, 3846375,"71,208,923", DISCOVER FINANCIAL SERVICES," RIVERWOODS, IL ", , 
1160, 3412583,"51,291,744", E*TRADE FINANCIAL CORPORATION," NEW YORK, NY", New Y-9C/BHCPR reporter , 
1161, 2734233,"21,749,819"," EAST WEST BANCORP, INC."," PASADENA, CA ", , 
1162, 3838857,"13,774,821", EVERBANK FINANCIAL CORP.,"JACKSONVILLE, FL", New Y-9C/BHCPR reporter , 
1163, 3005332,"11,726,063", F.N.B. CORPORATION,"HERMITAGE, PA",Moved from Peer 2 , 
1164, 1070345," 116,747,098", FIFTH THIRD BANCORP," CINCINNATI, OH ", , 
1165, 2744894,"13,085,623", FIRST BANCORP," SAN JUAN, PR ", , 
1166, 1075612,"21,143,628"," FIRST CITIZENS BANCSHARES, INC","RALEIGH, NC ", , 
1167, 1094640,"25,679,995", FIRST HORIZON NATIONAL CORPORA,"MEMPHIS, TN ", , 
1168, 1020902,"15,235,749"," FIRST NATIONAL OF NEBRASKA, IN","OMAHA, NE ", , 
1169, 2648693,"35,527,506"," FIRST NIAGARA FINANCIAL GROUP,","BUFFALO, NY ", , 
1170, 1060627,"12,092,584", FIRSTBANK HOLDING COMPANY," LAKEWOOD, CO ", , 
1171, 1070804,"14,671,798", FIRSTMERIT CORPORATION,"AKRON, OH ", , 
1172, 3852022,"14,042,349"," FLAGSTAR BANCORP, INC.","TROY, MI", New Y-9C/BHCPR reporter , 
1173, 1117129,"16,510,887", FULTON FINANCIAL CORPORATION,"LANCASTER, PA ", , 
1174, 1086533,"19,306,477", HANCOCK HOLDING COMPANY," GULFPORT, MS ", , 
1175, 3232316," 340,342,496", HSBC NORTH AMERICA HOLDINGS IN,"NEW YORK, NY ", , 
1176, 2367556,"44,138,584"," HUDSON CITY BANCORP, INC."," PARAMUS, NJ",New Y-9C/BHCPR reporter , 
1177, 1068191,"55,876,654", HUNTINGTON BANCSHARES INCORPOR,"COLUMBUS, OH ", , 
1178, 2291914,"11,791,283", IBERIABANK CORPORATION,"LAFAYETTE, LA ", , 
1179, 3923614,"25,113,050", IMB HOLDCO LLC,"PASADENA, CA", New Y-9C/BHCPR reporter , 
1180, 1104231,"11,811,661", INTERNATIONAL BANCSHARES CORPO,"LAREDO, TX ", , 
1181, 2477754,"11,246,252"," INVESTORS BANCORP, MHC","SHORT HILLS, NJ ", , 
1182, ID_RSSD,Assets($000), BHC Name, Location,and Other Notes , 
1183, 1068025,"87,569,856", KEYCORP," CLEVELAND, OH ", , 
1184, 1037003,"79,186,887", M&T BANK CORPORATION,"BUFFALO, NY ", , 
1185, 2132932,"43,042,450"," NEW YORK COMMUNITY BANCORP, IN","WESTBURY, NY ", , 
1186, 3212091,"10,566,846", NEW YORK PRIVATE BANK & TRUST," NEW YORK, NY ", , 
1187, 1199611,"91,604,324", NORTHERN TRUST CORPORATION,"CHICAGO, IL ", , 
1188, 3650152,"27,800,828"," PEOPLE'S UNITED FINANCIAL, INC","BRIDGEPORT, CT", New Y-9C/BHCPR reporter , 
1189, 1069778," 296,119,070"," PNC FINANCIAL SERVICES GROUP,"," PITTSBURGH, PA ", , 
1190, 1129382,"37,049,000"," POPULAR, INC."," SAN JUAN, PR ", , 
1191, 3853449," 153,738,180"," PRINCIPAL FINANCIAL GROUP, INC","DES MOINES, IA", New Y-9C/BHCPR reporter , 
1192, 1839319,"12,623,164"," PRIVATEBANCORP, INC.","CHICAGO, IL ", , 
1193, 1109599,"10,893,502"," PROSPERITY BANCSHARES, INC."," HOUSTON, TX",Moved from Peer 2 , 
1194, 3815157,"19,275,376"," RAYMOND JAMES FINANCIAL, INC."," SAINT PETERSBURG, FL", New Y-9C/BHCPR reporter , 
1195, 1132449," 129,963,640"," RBS CITIZENS FINANCIAL GROUP,"," PROVIDENCE, RI"," Name change from CITIZENS FINANCIAL GROUP, IN", 
1196, 3242838," 128,281,787", REGIONS FINANCIAL CORPORATION," BIRMINGHAM, AL ", , 
1197, 3981856,"82,891,062"," SANTANDER HOLDINGS USA, INC.","BOSTON, MA", New Y-9C/BHCPR reporter , 
1198, 3242735,"21,806,871"," SCOTTRADE FINANCIAL SERVICES,"," TOWN AND COUNTRY, MO", New Y-9C/BHCPR reporter , 
1199, 1111435," 187,609,651", STATE STREET CORPORATION,"BOSTON, MA ", , 
1200, 1131787," 178,256,171"," SUNTRUST BANKS, INC.","ATLANTA, GA ", , 
1201, 1117156,"17,807,076"," SUSQUEHANNA BANCSHARES, INC.","LITITZ, PA ", , 
1202, 1031449,"20,830,579", SVB FINANCIAL GROUP," SANTA CLARA, CA ", , 
1203, 1078846,"27,064,792", SYNOVUS FINANCIAL CORP.," COLUMBUS, GA ", , 
1204, 2389941,"17,866,168", TCF FINANCIAL CORPORATION," WAYZATA, MN ", , 
1205, 1249196," 204,310,397", TD BANK US HOLDING COMPANY,"PORTLAND, ME ", , 
1206, 3828036,"11,286,735", THIRD FEDERAL SAVINGS AND LOAN,"CLEVELAND, OH",New Y-9C/BHCPR reporter , 
1207, 1119794," 340,762,000", U.S. BANCORP,"MINNEAPOLIS, MN ", , 
1208, 1049828,"13,641,157", UMB FINANCIAL CORPORATION," KANSAS CITY, MO ", , 
1209, 2747644,"11,456,932", UMPQUA HOLDINGS CORPORATION," PORTLAND, OR ", , 
1210, 1378434,"92,325,675", UNIONBANCAL CORPORATION," SAN FRANCISCO, CA ", , 
1211, 1447376," 108,688,756", UNITED SERVICES AUTOMOBILE ASS,"SAN ANTONIO, TX",New Y-9C/BHCPR reporter , 
1212, 2307280,"46,049,000"," UTRECHT-AMERICA HOLDINGS, INC.","NEW YORK, NY ", , 
1213, 1048773,"15,950,054", VALLEY NATIONAL BANCORP," WAYNE, NJ ", , 
1214, 3065617,"13,564,108"," WASHINGTON FEDERAL, INC.","SEATTLE, WA ", , 
1215, 1145476,"19,143,118", WEBSTER FINANCIAL CORPORATION," WATERBURY, CT ", , 
1216, 2260406,"16,172,018", WINTRUST FINANCIAL CORPORATION,"LAKE FOREST, IL ", , 
1217, 1027004,"52,898,407", ZIONS BANCORPORATION,"SALT LAKE CITY, UT ", , 
