,Column1,Value1,Value2,Value3,Value4,Value5
1148, 1245415," 112,349,784", BMO FINANCIAL CORP.," WILMINGTON, DE ", , 
1149, 1883693,"27,803,723", BOK FINANCIAL CORPORATION," TULSA, OK ", , 
1150, 2277860," 296,670,314", CAPITAL ONE FINANCIAL CORPORAT,"MCLEAN, VA ", , 
1151, 1843080,"10,603,235", CATHAY GENERAL BANCORP,"LOS ANGELES, CA ", , 
1152, 1094314,"10,481,397", CENTRAL BANCOMPANY,"JEFFERSON CITY, MO ", , 
1153, 1026632," 135,907,000"," CHARLES SCHWAB CORPORATION, TH","SAN FRANCISCO, CA ", , 
1154, 1036967,"44,631,022", CIT GROUP INC.,"LIVINGSTON, NJ ", , 
1155, 1027518,"27,379,501", CITY NATIONAL CORPORATION," LOS ANGELES, CA ", , 
1156, 1199844,"63,013,097", COMERICA INCORPORATED," DALLAS, TX ", , 
1157, 1049341,"21,921,322"," COMMERCE BANCSHARES, INC."," KANSAS CITY, MO ", , 
1158, 1102367,"22,596,340"," CULLEN/FROST BANKERS, INC.","SAN ANTONIO, TX ", , 
1159, 1032473,"71,992,000", DEUTSCHE BANK TRUST CORPORATIO,"NEW YORK, NY ", , 
1160, 3846375,"74,944,466", DISCOVER FINANCIAL SERVICES," RIVERWOODS, IL ", , 
1161, 3412583,"45,006,525", E*TRADE FINANCIAL CORPORATION," NEW YORK, NY ", , 
1162, 2734233,"23,314,135"," EAST WEST BANCORP, INC."," PASADENA, CA ", , 
1163, 3838857,"18,362,872", EVERBANK FINANCIAL CORP," JACKSONVILLE, FL ", , 
1164, 3005332,"12,573,391", F.N.B. CORPORATION,"HERMITAGE, PA ", , 
1165, 1070345," 123,360,351", FIFTH THIRD BANCORP," CINCINNATI, OH ", , 
1166, 2744894,"12,803,169", FIRST BANCORP," SAN JUAN, PR ", , 
1167, 1075612,"21,308,822"," FIRST CITIZENS BANCSHARES, INC","RALEIGH, NC ", , 
1168, 1094640,"25,134,331", FIRST HORIZON NATIONAL CORPORA,"MEMPHIS, TN ", , 
1169, 1020902,"15,466,494"," FIRST NATIONAL OF NEBRASKA, IN","OMAHA, NE ", , 
1170, 2648693,"37,171,775"," FIRST NIAGARA FINANCIAL GROUP,","BUFFALO, NY ", , 
1171, 1060627,"13,022,264", FIRSTBANK HOLDING COMPANY," LAKEWOOD, CO ", , 
1172, 1070804,"23,534,261", FIRSTMERIT CORPORATION,"AKRON, OH ", , 
1173, 3852022,"12,735,017"," FLAGSTAR BANCORP, INC.","TROY, MI ", , 
1174, 1117129,"17,001,720", FULTON FINANCIAL CORPORATION,"LANCASTER, PA ", , 
1175, 1631915," 529,030,139", GENERAL ELECTRIC CAPITAL CORPO,"NORWALK, CT ", , 
1176, 1086533,"18,954,524", HANCOCK HOLDING COMPANY," GULFPORT, MS ", , 
1177, 3842957,"10,238,145"," HAWAIIAN ELECTRIC INDUSTRIES,"," HONOLULU, HI ", , 
1178, 3232316," 321,966,696", HSBC NORTH AMERICA HOLDINGS IN,"NEW YORK, NY ", , 
1179, 2367556,"39,696,453"," HUDSON CITY BANCORP, INC."," PARAMUS, NJ ", , 
1180, 1068191,"56,113,687", HUNTINGTON BANCSHARES INCORPOR,"COLUMBUS, OH ", , 
1181, 2291914,"12,823,503", IBERIABANK CORPORATION,"LAFAYETTE, LA ", , 
1182, ID_RSSD,Assets($000), BHC Name, Location,and Other Notes , 
1183, 3923614,"25,468,760", IMB HOLDCO LLC,"PASADENA, CA ", , 
1184, 1104231,"11,596,913", INTERNATIONAL BANCSHARES CORPO,"LAREDO, TX ", , 
1185, 2477754,"13,314,260"," INVESTORS BANCORP, MHC","SHORT HILLS, NJ ", , 
1186, 3843075,"30,737,599", JOHN DEERE CAPITAL CORPORATION,"RENO, NV ", , 
1187, 1068025,"90,858,779", KEYCORP," CLEVELAND, OH ", , 
1188, 1037003,"83,229,005", M&T BANK CORPORATION,"BUFFALO, NY ", , 
1189, 2132932,"44,185,838"," NEW YORK COMMUNITY BANCORP, IN","WESTBURY, NY ", , 
1190, 1199611,"97,236,008", NORTHERN TRUST CORPORATION,"CHICAGO, IL ", , 
1191, 3650152,"31,313,682"," PEOPLE'S UNITED FINANCIAL, INC","BRIDGEPORT, CT ", , 
1192, 1069778," 304,547,667"," PNC FINANCIAL SERVICES GROUP,"," PITTSBURGH, PA ", , 
1193, 1129382,"36,685,000"," POPULAR, INC."," SAN JUAN, PR ", , 
1194, 3853449," 196,512,705"," PRINCIPAL FINANCIAL GROUP, INC","DES MOINES, IA ", , 
1195, 1839319,"13,476,493"," PRIVATEBANCORP, INC.","CHICAGO, IL ", , 
1196, 1109599,"16,275,854"," PROSPERITY BANCSHARES, INC."," HOUSTON, TX ", , 
1197, 3815157,"22,214,191"," RAYMOND JAMES FINANCIAL, INC."," SAINT PETERSBURG, FL ", , 
1198, 1132449," 118,137,679"," RBS CITIZENS FINANCIAL GROUP,"," PROVIDENCE, RI ", , 
1199, 3242838," 118,782,563", REGIONS FINANCIAL CORPORATION," BIRMINGHAM, AL ", , 
1200, 3981856,"79,218,184"," SANTANDER HOLDINGS USA, INC.","BOSTON, MA ", , 
1201, 1111435," 226,985,363", STATE STREET CORPORATION,"BOSTON, MA ", , 
1202, 1131787," 171,609,928"," SUNTRUST BANKS, INC.","ATLANTA, GA ", , 
1203, 1117156,"18,083,039"," SUSQUEHANNA BANCSHARES, INC.","LITITZ, PA ", , 
1204, 1031449,"22,165,054", SVB FINANCIAL GROUP," SANTA CLARA, CA ", , 
1205, 1078846,"26,563,174", SYNOVUS FINANCIAL CORP.," COLUMBUS, GA ", , 
1206, 2389941,"18,432,662", TCF FINANCIAL CORPORATION," WAYZATA, MN ", , 
1207, 1249196," 228,945,721", TD BANK US HOLDING COMPANY,"PORTLAND, ME ", , 
1208, 2706735,"10,978,295"," TEXAS CAPITAL BANCSHARES, INC.","DALLAS, TX ", , 
1209, 3828036,"11,136,501", THIRD FEDERAL SAVINGS AND LOAN,"CLEVELAND, OH ", , 
1210, 1079562,"11,863,312", TRUSTMARK CORPORATION," JACKSON, MS ", , 
1211, 1119794," 353,415,000", U.S. BANCORP,"MINNEAPOLIS, MN ", , 
1212, 1049828,"15,253,217", UMB FINANCIAL CORPORATION," KANSAS CITY, MO ", , 
1213, 2747644,"11,396,288", UMPQUA HOLDINGS CORPORATION," PORTLAND, OR ", , 
1214, 1378434," 102,261,564", UNIONBANCAL CORPORATION," SAN FRANCISCO, CA ", , 
1215, 1447376," 120,296,114", UNITED SERVICES AUTOMOBILE ASS,"SAN ANTONIO, TX ", , 
1216, 2307280,"48,669,577"," UTRECHT-AMERICA HOLDINGS, INC.","NEW YORK, NY ", , 
1217, 1048773,"15,977,202", VALLEY NATIONAL BANCORP," WAYNE, NJ ", , 
1218, 3065617,"13,012,483"," WASHINGTON FEDERAL, INC.","SEATTLE, WA ", , 
1219, 1145476,"20,334,463", WEBSTER FINANCIAL CORPORATION," WATERBURY, CT ", , 
1220, 2260406,"17,613,546", WINTRUST FINANCIAL CORPORATION,"ROSEMONT, IL ", , 
1221, 1027004,"54,904,540", ZIONS BANCORPORATION,"SALT LAKE CITY, UT ", , 
