,Column1,Value1,Value2,Value3,Value4,Value5
1149, 2277860," 313,827,584", CAPITAL ONE FINANCIAL CORPORAT,"MCLEAN, VA ", , 
1150, 1843080,"12,749,966", CATHAY GENERAL BANCORP,"LOS ANGELES, CA ", , 
1151, 1094314,"11,770,295"," CENTRAL BANCOMPANY, INC"," JEFFERSON CITY, MO ", , 
1152, 1036967,"68,125,502", CIT GROUP INC.,"LIVINGSTON, NJ ", , 
1153, 1132449," 135,811,131"," CITIZENS FINANCIAL GROUP, INC.","PROVIDENCE, RI ", , 
1154, 1027518,"35,575,724", CITY NATIONAL CORPORATION," LOS ANGELES, CA ", , 
1155, 1199844,"71,212,885", COMERICA INCORPORATED," DALLAS, TX ", , 
1156, 1049341,"23,989,012"," COMMERCE BANCSHARES, INC."," KANSAS CITY, MO ", , 
1157, 1102367,"28,403,675"," CULLEN/FROST BANKERS, INC.","SAN ANTONIO, TX ", , 
1158, 1032473,"57,375,000", DEUTSCHE BANK TRUST CORPORATIO,"NEW YORK, NY ", , 
1159, 3846375,"85,611,791", DISCOVER FINANCIAL SERVICES," RIVERWOODS, IL ", , 
1160, 3412583,"41,206,541", E*TRADE FINANCIAL CORPORATION," NEW YORK, NY ", , 
1161, 2734233,"31,119,855"," EAST WEST BANCORP, INC."," PASADENA, CA ", , 
1162, 3838857,"25,214,743", EVERBANK FINANCIAL CORP," JACKSONVILLE, FL ", , 
1163, 3005332,"16,836,073", F.N.B. CORPORATION,"PITTSBURGH, PA ", , 
1164, 1070345," 141,917,763", FIFTH THIRD BANCORP," CINCINNATI, OH ", , 
1165, 2744894,"12,820,989", FIRST BANCORP," SAN JUAN, PR ", , 
1166, 1075612,"31,449,824"," FIRST CITIZENS BANCSHARES, INC","RALEIGH, NC ", , 
1167, 1094640,"25,388,586", FIRST HORIZON NATIONAL CORPORA,"MEMPHIS, TN ", , 
1168, 1020902,"17,721,789"," FIRST NATIONAL OF NEBRASKA, IN","OMAHA, NE ", , 
1169, 2648693,"39,418,193"," FIRST NIAGARA FINANCIAL GROUP,","BUFFALO, NY ", , 
1170, 1060627,"15,097,919", FIRSTBANK HOLDING COMPANY," LAKEWOOD, CO ", , 
1171, 1070804,"25,255,384", FIRSTMERIT CORPORATION,"AKRON, OH ", , 
1172, 3852022,"12,519,193"," FLAGSTAR BANCORP, INC.","TROY, MI ", , 
1173, 1117129,"17,795,149", FULTON FINANCIAL CORPORATION,"LANCASTER, PA ", , 
1174, 2380443," 880,607,000"," GOLDMAN SACHS GROUP, INC., THE","NEW YORK, NY ", , 
1175, 1086533,"21,615,845", HANCOCK HOLDING COMPANY," GULFPORT, MS ", , 
1176, 3838727,"12,389,456"," HILLTOP HOLDINGS, INC"," DALLAS, TX ", , 
1177, 3232316," 291,611,246", HSBC NORTH AMERICA HOLDINGS IN,"NEW YORK, NY ", , 
1178, 2367556,"35,121,018"," HUDSON CITY BANCORP, INC."," PARAMUS, NJ ", , 
1179, 1068191,"70,210,178", HUNTINGTON BANCSHARES INCORPOR,"COLUMBUS, OH ", , 
1180, 2291914,"19,534,225", IBERIABANK CORPORATION,"LAFAYETTE, LA ", , 
1181, 1104231,"12,052,216", INTERNATIONAL BANCSHARES CORPO,"LAREDO, TX ", , 
1182, ID_RSSD,Assets($000), BHC Name, Location,and Other Notes , 
1183, 2477754,"20,336,160"," INVESTORS BANCORP, INC."," SHORT HILLS, NJ ", , 
1184, 3843075,"35,063,293", JOHN DEERE CAPITAL CORPORATION,"RENO, NV ", , 
1185, 1068025,"95,476,859", KEYCORP," CLEVELAND, OH ", , 
1186, 1037003,"97,797,062", M&T BANK CORPORATION,"BUFFALO, NY ", , 
1187, 1090987,"14,950,100"," MB FINANCIAL, INC.","CHICAGO, IL ", , 
1188, 2568278,"11,717,650", MIDLAND FINANCIAL CO.," OKLAHOMA CITY, OK ", , 
1189, 1378434," 115,163,500", MUFG AMERICAS HOLDINGS CORPORA,"NEW YORK, NY ", , 
1190, 2132932,"49,045,482"," NEW YORK COMMUNITY BANCORP, IN","WESTBURY, NY ", , 
1191, 1199611," 119,995,234", NORTHERN TRUST CORPORATION,"CHICAGO, IL ", , 
1192, 1098303,"11,915,290", OLD NATIONAL BANCORP,"EVANSVILLE, IN ", , 
1193, 2875332,"16,814,792", PACWEST BANCORP," LOS ANGELES, CA ", , 
1194, 3650152,"37,465,985"," PEOPLE'S UNITED FINANCIAL, INC","BRIDGEPORT, CT ", , 
1195, 1069778," 362,137,164"," PNC FINANCIAL SERVICES GROUP,"," PITTSBURGH, PA ", , 
1196, 1129382,"35,528,000"," POPULAR, INC."," SAN JUAN, PR ", , 
1197, 1839319,"16,894,605"," PRIVATEBANCORP, INC.","CHICAGO, IL ", , 
1198, 1109599,"21,567,944"," PROSPERITY BANCSHARES, INC."," HOUSTON, TX ", , 
1199, 3815157,"26,474,162"," RAYMOND JAMES FINANCIAL, INC."," SAINT PETERSBURG, FL ", , 
1200, 3242838," 124,891,540", REGIONS FINANCIAL CORPORATION," BIRMINGHAM, AL ", , 
1201, 3981856," 130,865,753"," SANTANDER HOLDINGS USA, INC.","BOSTON, MA ", , 
1202, 1111435," 247,273,625", STATE STREET CORPORATION,"BOSTON, MA ", , 
1203, 3083291,"11,606,117", STERLING BANCORP,"MONTEBELLO, NY ", , 
1204, 1131787," 187,255,650"," SUNTRUST BANKS, INC.","ATLANTA, GA ", , 
1205, 1031449,"41,733,585", SVB FINANCIAL GROUP," SANTA CLARA, CA ", , 
1206, 1078846,"28,167,827", SYNOVUS FINANCIAL CORP.," COLUMBUS, GA ", , 
1207, 2389941,"20,141,423", TCF FINANCIAL CORPORATION," WAYZATA, MN ", , 
1208, 3606542," 261,164,836", TD GROUP US HOLDINGS LLC,"WILMINGTON, DE", New Y-9C/BHCPR reporter , 
1209, 2706735,"18,666,031"," TEXAS CAPITAL BANCSHARES, INC.","DALLAS, TX ", , 
1210, 3828036,"12,368,842", THIRD FEDERAL SAVINGS AND LOAN,"CLEVELAND, OH ", , 
1211, 1079562,"12,390,276", TRUSTMARK CORPORATION," JACKSON, MS ", , 
1212, 1119794," 415,943,000", U.S. BANCORP,"MINNEAPOLIS, MN ", , 
1213, 1049828,"18,597,965", UMB FINANCIAL CORPORATION," KANSAS CITY, MO ", , 
1214, 2747644,"23,173,041", UMPQUA HOLDINGS CORPORATION," PORTLAND, OR ", , 
1215, 1076217,"12,556,929"," UNITED BANKSHARES, INC."," CHARLESTON, WV ", , 
1216, 1048773,"19,571,532", VALLEY NATIONAL BANCORP," WAYNE, NJ ", , 
1217, 3065617,"14,568,324"," WASHINGTON FEDERAL, INC.","SEATTLE, WA ", , 
1218, 1145476,"24,083,042", WEBSTER FINANCIAL CORPORATION," WATERBURY, CT ", , 
1219, 2349815,"13,955,570", WESTERN ALLIANCE BANCORPORATIO,"PHOENIX, AZ ", , 
1220, 2260406,"22,053,870", WINTRUST FINANCIAL CORPORATION,"ROSEMONT, IL ", , 
1221, 1027004,"58,410,927", ZIONS BANCORPORATION,"SALT LAKE CITY, UT ", , 
