,Column1,Value1,Value2,Value3,Value4,Value5
1149, 1020180,"10,929,047", BREMER FINANCIAL CORPORATION,"SAINT PAUL, MN ", , 
1150, 2277860," 330,489,235", CAPITAL ONE FINANCIAL CORPORAT,"MCLEAN, VA ", , 
1151, 1843080,"13,262,019", CATHAY GENERAL BANCORP,"LOS ANGELES, CA ", , 
1152, 1094314,"12,106,043"," CENTRAL BANCOMPANY, INC"," JEFFERSON CITY, MO ", , 
1153, 1036967,"67,188,228", CIT GROUP INC.,"LIVINGSTON, NJ ", , 
1154, 1132449," 140,409,385"," CITIZENS FINANCIAL GROUP, INC.","PROVIDENCE, RI ", , 
1155, 1199844,"69,131,436", COMERICA INCORPORATED," DALLAS, TX ", , 
1156, 1049341,"24,519,161"," COMMERCE BANCSHARES, INC."," KANSAS CITY, MO ", , 
1157, 1102367,"28,477,488"," CULLEN/FROST BANKERS, INC.","SAN ANTONIO, TX ", , 
1158, 1032473,"53,106,000", DEUTSCHE BANK TRUST CORPORATIO,"NEW YORK, NY ", , 
1159, 3846375,"88,093,339", DISCOVER FINANCIAL SERVICES," RIVERWOODS, IL ", , 
1160, 3412583,"47,943,401", E*TRADE FINANCIAL CORPORATION," NEW YORK, NY ", , 
1161, 2734233,"33,109,185"," EAST WEST BANCORP, INC."," PASADENA, CA ", , 
1162, 3838857,"26,641,399", EVERBANK FINANCIAL CORP," JACKSONVILLE, FL ", , 
1163, 3005332,"20,324,524", F.N.B. CORPORATION,"PITTSBURGH, PA ", , 
1164, 1070345," 142,430,207", FIFTH THIRD BANCORP," CINCINNATI, OH ", , 
1165, 2744894,"12,714,370", FIRST BANCORP," SAN JUAN, PR ", , 
1166, 1075612,"32,195,657"," FIRST CITIZENS BANCSHARES, INC","RALEIGH, NC ", , 
1167, 1094640,"26,965,746", FIRST HORIZON NATIONAL CORPORA,"MEMPHIS, TN ", , 
1168, 1208184,"10,728,922"," FIRST MIDWEST BANCORP, INC."," ITASCA, IL", Moved from Peer 2 , 
1169, 1020902,"18,509,333"," FIRST NATIONAL OF NEBRASKA, IN","OMAHA, NE ", , 
1170, 2648693,"40,078,307"," FIRST NIAGARA FINANCIAL GROUP,","BUFFALO, NY ", , 
1171, 1060627,"16,074,822", FIRSTBANK HOLDING COMPANY," LAKEWOOD, CO ", , 
1172, 1070804,"26,083,503", FIRSTMERIT CORPORATION,"AKRON, OH ", , 
1173, 3852022,"13,736,630"," FLAGSTAR BANCORP, INC.","TROY, MI ", , 
1174, 1117129,"18,081,922", FULTON FINANCIAL CORPORATION,"LANCASTER, PA ", , 
1175, 2380443," 878,102,000"," GOLDMAN SACHS GROUP, INC., THE","NEW YORK, NY ", , 
1176, 1086533,"22,817,169", HANCOCK HOLDING COMPANY," GULFPORT, MS ", , 
1177, 3838727,"11,731,928"," HILLTOP HOLDINGS, INC"," DALLAS, TX ", , 
1178, 3232316," 289,057,276", HSBC NORTH AMERICA HOLDINGS IN,"NEW YORK, NY ", , 
1179, 1068191,"72,644,967", HUNTINGTON BANCSHARES INCORPOR,"COLUMBUS, OH ", , 
1180, 2291914,"20,092,563", IBERIABANK CORPORATION,"LAFAYETTE, LA ", , 
1181, 1104231,"11,878,689", INTERNATIONAL BANCSHARES CORPO,"LAREDO, TX ", , 
1182, ID_RSSD,Assets($000), BHC Name, Location,and Other Notes , 
1183, 2477754,"21,200,387"," INVESTORS BANCORP, INC."," SHORT HILLS, NJ ", , 
1184, 3843075,"34,750,522", JOHN DEERE CAPITAL CORPORATION,"RENO, NV ", , 
1185, 1068025,"98,570,702", KEYCORP," CLEVELAND, OH ", , 
1186, 1037003," 124,625,632", M&T BANK CORPORATION,"BUFFALO, NY ", , 
1187, 1090987,"15,575,653"," MB FINANCIAL, INC.","CHICAGO, IL ", , 
1188, 2568278,"11,988,136", MIDLAND FINANCIAL CO.," OKLAHOMA CITY, OK ", , 
1189, 1378434," 120,914,763", MUFG AMERICAS HOLDINGS CORPORA,"NEW YORK, NY ", , 
1190, 2132932,"48,515,572"," NEW YORK COMMUNITY BANCORP, IN","WESTBURY, NY ", , 
1191, 1199611," 117,798,813", NORTHERN TRUST CORPORATION,"CHICAGO, IL ", , 
1192, 1098303,"11,932,374", OLD NATIONAL BANCORP,"EVANSVILLE, IN ", , 
1193, 2875332,"21,031,465", PACWEST BANCORP," BEVERLY HILLS, CA ", , 
1194, 3650152,"39,243,916"," PEOPLE'S UNITED FINANCIAL, INC","BRIDGEPORT, CT ", , 
1195, 1069778," 361,187,040"," PNC FINANCIAL SERVICES GROUP,"," PITTSBURGH, PA ", , 
1196, 1129382,"36,147,000"," POPULAR, INC."," SAN JUAN, PR ", , 
1197, 1839319,"17,667,372"," PRIVATEBANCORP, INC.","CHICAGO, IL ", , 
1198, 1109599,"22,067,070"," PROSPERITY BANCSHARES, INC."," HOUSTON, TX ", , 
1199, 3226762," 139,892,217", RBC USA HOLDCO CORPORATION,"NEW YORK, NY ", , 
1200, 3242838," 125,747,379", REGIONS FINANCIAL CORPORATION," BIRMINGHAM, AL ", , 
1201, 3981856," 131,098,910"," SANTANDER HOLDINGS USA, INC.","BOSTON, MA ", , 
1202, 1111435," 243,685,368", STATE STREET CORPORATION,"BOSTON, MA ", , 
1203, 3083291,"12,874,990", STERLING BANCORP,"MONTEBELLO, NY ", , 
1204, 1131787," 194,253,274"," SUNTRUST BANKS, INC.","ATLANTA, GA ", , 
1205, 1031449,"43,597,787", SVB FINANCIAL GROUP," SANTA CLARA, CA ", , 
1206, 4504654,"81,655,558", SYNCHRONY FINANCIAL," STAMFORD, CT ", , 
1207, 1078846,"29,171,257", SYNOVUS FINANCIAL CORP.," COLUMBUS, GA ", , 
1208, 2389941,"21,333,329", TCF FINANCIAL CORPORATION," WAYZATA, MN ", , 
1209, 3606542," 274,386,676", TD GROUP US HOLDINGS LLC,"WILMINGTON, DE ", , 
1210, 2706735,"20,210,931"," TEXAS CAPITAL BANCSHARES, INC.","DALLAS, TX ", , 
1211, 3828036,"12,466,521", THIRD FEDERAL SAVINGS AND LOAN,"CLEVELAND, OH ", , 
1212, 1079562,"12,775,196", TRUSTMARK CORPORATION," JACKSON, MS ", , 
1213, 1119794," 428,638,000", U.S. BANCORP,"MINNEAPOLIS, MN ", , 
1214, 1049828,"19,302,913", UMB FINANCIAL CORPORATION," KANSAS CITY, MO ", , 
1215, 2747644,"23,935,765", UMPQUA HOLDINGS CORPORATION," PORTLAND, OR ", , 
1216, 1076217,"12,606,884"," UNITED BANKSHARES, INC."," CHARLESTON, WV ", , 
1217, 1048773,"21,727,523", VALLEY NATIONAL BANCORP," WAYNE, NJ ", , 
1218, 3065617,"14,670,823"," WASHINGTON FEDERAL, INC.","SEATTLE, WA ", , 
1219, 1145476,"24,940,906", WEBSTER FINANCIAL CORPORATION," WATERBURY, CT ", , 
1220, 2349815,"15,248,039", WESTERN ALLIANCE BANCORPORATIO,"PHOENIX, AZ ", , 
1221, 2260406,"23,492,196", WINTRUST FINANCIAL CORPORATION,"ROSEMONT, IL ", , 
1222, 1027004,"59,179,913", ZIONS BANCORPORATION,"SALT LAKE CITY, UT ", , 
