,Column1,Value1,Value2,Value3,Value4,Value5
1148, 1883693,"28,145,149", BOK FINANCIAL CORPORATION," TULSA, OK ", , 
1149, 2277860," 313,040,688", CAPITAL ONE FINANCIAL CORPORAT,"MC LEAN, VA ", , 
1150, 1843080,"10,694,089", CATHAY GENERAL BANCORP,"LOS ANGELES, CA ", , 
1151, 1026632," 133,637,000"," CHARLES SCHWAB CORPORATION, TH","SAN FRANCISCO, CA ", , 
1152, 1036967,"44,012,251", CIT GROUP INC.,"LIVINGSTON, NJ ", , 
1153, 1027518,"28,618,492", CITY NATIONAL CORPORATION," LOS ANGELES, CA ", , 
1154, 1199844,"65,398,175", COMERICA INCORPORATED," DALLAS, TX ", , 
1155, 1049341,"22,176,815"," COMMERCE BANCSHARES, INC."," KANSAS CITY, MO ", , 
1156, 1102367,"23,205,702"," CULLEN/FROST BANKERS, INC.","SAN ANTONIO, TX ", , 
1157, 1032473,"74,148,000", DEUTSCHE BANK TRUST CORPORATIO,"NEW YORK, NY ", , 
1158, 3846375,"73,491,315", DISCOVER FINANCIAL SERVICES," RIVERWOODS, IL ", , 
1159, 3412583,"47,386,739", E*TRADE FINANCIAL CORPORATION," NEW YORK, NY ", , 
1160, 2734233,"22,536,282"," EAST WEST BANCORP, INC."," PASADENA, CA ", , 
1161, 3838857,"18,242,878", EVERBANK FINANCIAL CORP," JACKSONVILLE, FL", Name change from EVERBANK FINANCIAL CORP. , 
1162, 3005332,"12,023,976", F.N.B. CORPORATION,"HERMITAGE, PA ", , 
1163, 1070345," 121,893,748", FIFTH THIRD BANCORP," CINCINNATI, OH ", , 
1164, 2744894,"13,099,741", FIRST BANCORP," SAN JUAN, PR ", , 
1165, 1075612,"21,283,651"," FIRST CITIZENS BANCSHARES, INC","RALEIGH, NC ", , 
1166, 1094640,"25,521,022", FIRST HORIZON NATIONAL CORPORA,"MEMPHIS, TN ", , 
1167, 1020902,"16,409,360"," FIRST NATIONAL OF NEBRASKA, IN","OMAHA, NE ", , 
1168, 2648693,"36,920,186"," FIRST NIAGARA FINANCIAL GROUP,","BUFFALO, NY ", , 
1169, 1060627,"12,874,974", FIRSTBANK HOLDING COMPANY," LAKEWOOD, CO ", , 
1170, 1070804,"14,916,022", FIRSTMERIT CORPORATION,"AKRON, OH ", , 
1171, 3852022,"14,082,012"," FLAGSTAR BANCORP, INC.","TROY, MI ", , 
1172, 1117129,"16,509,261", FULTON FINANCIAL CORPORATION,"LANCASTER, PA ", , 
1173, 1631915," 548,771,829", GENERAL ELECTRIC CAPITAL CORP.,"NORWALK, CT ", , 
1174, 1086533,"19,523,765", HANCOCK HOLDING COMPANY," GULFPORT, MS ", , 
1175, 3842957,"10,149,132"," HAWAIIAN ELECTRIC INDUSTRIES,"," HONOLULU, HI", Moved from Peer 2 , 
1176, 3232316," 318,801,745", HSBC NORTH AMERICA HOLDINGS IN,"NEW YORK, NY ", , 
1177, 2367556,"40,596,341"," HUDSON CITY BANCORP, INC."," PARAMUS, NJ ", , 
1178, 1068191,"56,153,185", HUNTINGTON BANCSHARES INCORPOR,"COLUMBUS, OH ", , 
1179, 2291914,"13,129,678", IBERIABANK CORPORATION,"LAFAYETTE, LA ", , 
1180, 3923614,"25,938,843", IMB HOLDCO LLC,"PASADENA, CA ", , 
1181, 1104231,"11,882,673", INTERNATIONAL BANCSHARES CORPO,"LAREDO, TX ", , 
1182, ID_RSSD,Assets($000), BHC Name, Location,and Other Notes , 
1183, 2477754,"12,764,154"," INVESTORS BANCORP, MHC","SHORT HILLS, NJ ", , 
1184, 3843075,"27,844,699", JOHN DEERE CAPITAL CORPORATION,"RENO, NV ", , 
1185, 1068025,"89,425,613", KEYCORP," CLEVELAND, OH ", , 
1186, 1037003,"83,008,803", M&T BANK CORPORATION,"BUFFALO, NY ", , 
1187, 2132932,"44,149,466"," NEW YORK COMMUNITY BANCORP, IN","WESTBURY, NY ", , 
1188, 1199611,"97,463,845", NORTHERN TRUST CORPORATION,"CHICAGO, IL ", , 
1189, 3650152,"30,307,869"," PEOPLE'S UNITED FINANCIAL, INC","BRIDGEPORT, CT ", , 
1190, 1069778," 305,285,879"," PNC FINANCIAL SERVICES GROUP,"," PITTSBURGH, PA ", , 
1191, 1129382,"36,508,000"," POPULAR, INC."," SAN JUAN, PR ", , 
1192, 3853449," 161,926,542"," PRINCIPAL FINANCIAL GROUP, INC","DES MOINES, IA ", , 
1193, 1839319,"14,057,515"," PRIVATEBANCORP, INC.","CHICAGO, IL ", , 
1194, 1109599,"14,601,394"," PROSPERITY BANCSHARES, INC."," HOUSTON, TX ", , 
1195, 3815157,"22,275,971"," RAYMOND JAMES FINANCIAL, INC."," SAINT PETERSBURG, FL ", , 
1196, 1132449," 127,911,732"," RBS CITIZENS FINANCIAL GROUP,"," PROVIDENCE, RI ", , 
1197, 3242838," 121,347,388", REGIONS FINANCIAL CORPORATION," BIRMINGHAM, AL ", , 
1198, 3981856,"85,790,202"," SANTANDER HOLDINGS USA, INC.","BOSTON, MA ", , 
1199, 3242735,"25,125,736"," SCOTTRADE FINANCIAL SERVICES,"," TOWN AND COUNTRY, MO ", , 
1200, 1111435," 222,229,483", STATE STREET CORPORATION,"BOSTON, MA ", , 
1201, 1131787," 173,566,088"," SUNTRUST BANKS, INC.","ATLANTA, GA ", , 
1202, 1117156,"18,037,667"," SUSQUEHANNA BANCSHARES, INC.","LITITZ, PA ", , 
1203, 1031449,"22,766,602", SVB FINANCIAL GROUP," SANTA CLARA, CA ", , 
1204, 1078846,"26,760,012", SYNOVUS FINANCIAL CORP.," COLUMBUS, GA ", , 
1205, 2389941,"18,281,032", TCF FINANCIAL CORPORATION," WAYZATA, MN ", , 
1206, 1249196," 218,916,640", TD BANK US HOLDING COMPANY,"PORTLAND, ME ", , 
1207, 2706735,"10,540,873"," TEXAS CAPITAL BANCSHARES, INC.","DALLAS, TX", Moved from Peer 2 , 
1208, 3828036,"11,379,590", THIRD FEDERAL SAVINGS AND LOAN,"CLEVELAND, OH ", , 
1209, 1119794," 353,855,000", U.S. BANCORP,"MINNEAPOLIS, MN ", , 
1210, 1049828,"14,927,196", UMB FINANCIAL CORPORATION 10,"KANSAS CITY, MO ", , 
1211, 2747644,"11,804,699", UMPQUA HOLDINGS CORPORATION," PORTLAND, OR ", , 
1212, 1378434,"96,992,464", UNIONBANCAL CORPORATION," SAN FRANCISCO, CA ", , 
1213, 1447376," 115,747,377", UNITED SERVICES AUTOMOBILE ASS,"SAN ANTONIO, TX ", , 
1214, 2307280,"48,642,000"," UTRECHT-AMERICA HOLDINGS, INC.","NEW YORK, NY ", , 
1215, 1048773,"16,012,646", VALLEY NATIONAL BANCORP," WAYNE, NJ ", , 
1216, 3065617,"13,106,842"," WASHINGTON FEDERAL, INC.","SEATTLE, WA ", , 
1217, 1145476,"20,152,255", WEBSTER FINANCIAL CORPORATION," WATERBURY, CT ", , 
1218, 2260406,"17,519,613", WINTRUST FINANCIAL CORPORATION,"ROSEMONT, IL ", , 
1219, 1027004,"55,511,918", ZIONS BANCORPORATION,"SALT LAKE CITY, UT ", , 
